N,tau,noise,type,probability,mean,second_moment,third_moment,fourth_moment,variance,skewness,kurtosis
50,0.30392,0.2,numeric,"[0.0, 7.485317684620542e-07, 3.63469928298678e-05, 0.0006463092479412767, 0.005622530870430366, 0.027711360212989398, 0.08449735452054276, 0.16887940635931925, 0.23024111313160467, 0.2202563334254671, 0.15084084347943577, 0.07498465283492044, 0.027298393984059772, 0.007311172785227349, 0.0014413133178650774, 0.00020842723236869345, 2.1939069787649927e-05, 1.6597572726999954e-06, 8.856604188819432e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.911972784876482,297.3647996851776,5416.844101031991,101929.7410057355,11.34997620877482,3.917724072431156,382.6673350466299
50,0.30392,0.2,thermal1,"[0.0, 6.938352745346415e-07, 3.4076973648716004e-05, 0.0006142666014696236, 0.005421716459052587, 0.02710030837204612, 0.08367037076273327, 0.16886219090998283, 0.23159997957342693, 0.22184862471936082, 0.1512974505343566, 0.07443131306652156, 0.026630860028422715, 0.0069571599075280545, 0.0013270768137331685, 0.00018410499767104117, 1.8424015739955592e-05, 1.3126823901247233e-06, 6.532014638475122e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.91197269895608,297.20649652275745,5408.515505413228,101627.24421691873,11.191675952521619,3.620713938749759,371.92183331877465
50,0.30392,0.5,pk,"[0.9964161776850392, 0.9685274245574265, 0.9166557668703793, 0.8474773640866957, 0.7686789491054383, 0.6872802722734227, 0.6085577330941643, 0.5357117485729586, 0.47010766738162896, 0.411798238144711, 0.3600775814736372, 0.31392676027483585, 0.272310620252387, 0.2343435783253495, 0.19936217632582073, 0.1669402692799586, 0.1368728634850431, 0.10914446826863328, 0.08389049099628018, 0.06135585044000311, 0.04185292225397029, 0.025720293540513008, 0.013283876441933148, 0.004822222817897162, 0.0005380710836263025]",,,,,,,
50,0.30392,0.5,numeric,"[0.0, 1.9617895923697976e-07, 1.0371440547694914e-05, 0.0002056083103316754, 0.00204257544351407, 0.011776456982265834, 0.0430255156082907, 0.10550995365057043, 0.18067570708095018, 0.22215289588586437, 0.2000263984160608, 0.1336763652626908, 0.06687118357184689, 0.025145540669469883, 0.007109104724286088, 0.0015054758993724312, 0.00023689755353013657, 2.734382439690805e-05, 2.2714434578402897e-06, 1.3216015550168374e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.471306561286088,353.8539845789882,7008.018035550438,143107.33555813902,12.66481849797742,4.001118420972489,475.0717959629255
50,0.30392,0.5,thermal1,"[0.0, 8.157326431791315e-08, 5.263673903211113e-06, 0.00012465834346662416, 0.0014455653886120024, 0.009493178867353791, 0.03850752585959219, 0.10210401810654049, 0.1839862727627938, 0.23154752153380656, 0.2074681799527017, 0.13409483768155778, 0.06303446359885369, 0.021635221523013382, 0.00542202996426215, 0.0009882524986744548, 0.00012993409633587014, 1.2162839747946862e-05, 7.951681313057427e-07, 3.5328753798849785e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.47130651946353,352.8366876461937,6950.686256686984,140881.19744431105,11.647523110217776,3.0417087391924724,402.3620363634546
50,0.30392,1.0,pk,"[0.9967899874826547, 0.9719195649081366, 0.9261911552427988, 0.8663270015389262, 0.7997906156156012, 0.7330031110299547, 0.6703195408455138, 0.613857549706617, 0.5639132249008809, 0.5196021859289858, 0.47945833545513733, 0.44187187585578325, 0.4053602854650916, 0.3687173629188696, 0.3310920810529553, 0.29203449568116796, 0.25152673822352073, 0.21000097286456787, 0.16833556657154788, 0.1278162467254204, 0.09005062600702249, 0.05683172785014007, 0.02995755617461401, 0.011026534339331817, 0.0012389875608352916]",,,,,,,
50,0.30392,1.0,numeric,"[0.0, 0.0, 5.545287012823359e-07, 1.3707091808988191e-05, 0.00017746590733497963, 0.0013895657112470733, 0.007164907743784506, 0.025704938430480776, 0.06660920440644104, 0.12795122719211877, 0.185509730266097, 0.2054605366600288, 0.17509676279441325, 0.11517915263416946, 0.05844027252332869, 0.022767966696607883, 0.00675210139498654, 0.0015037901104842273, 0.00024665027811268057, 2.8982849228305392e-05, 2.3463464889048365e-06, 1.2363921876882495e-07, 0.0, 0.0, 0.0, 0.0]",21.854066468284007,492.418878833013,11411.420843288208,271420.21391296893,14.818657632838097,2.3700772760857944,646.6943372081732
50,0.30392,1.0,thermal1,"[0.0, 0.0, 5.5727942687851094e-08, 2.318223505579424e-06, 4.721952498874256e-05, 0.0005446850501133434, 0.003880872066496662, 0.018074923293972967, 0.05720960775738904, 0.12646594815545134, 0.19903748884642128, 0.22596717941601294, 0.1865783663993297, 0.11248496825306059, 0.049515934084754035, 0.015852614653785655, 0.003661053127321637, 0.0006019602370846179, 6.912604424596829e-05, 5.394621465274077e-06, 2.751968844002112e-07, 0.0, 0.0, 0.0, 0.0, 0.0]",21.854066096233733,489.9022676438127,11245.604627234568,263938.23792713013,12.302062705259745,1.5479064903811377,448.1639515822752
50,0.30392,5.0,pk,"[0.9973900215327486, 0.977102115386212, 0.9394858418707813, 0.8896081265226102, 0.8333122447463176, 0.7759297721330897, 0.7214293217332794, 0.6721230363069948, 0.6288154170242715, 0.5911780769135672, 0.558157136475217, 0.5283010448077369, 0.4999763636715102, 0.4714912004420761, 0.441170734046435, 0.407436499675634, 0.3689383927777162, 0.3247756786462146, 0.27481426372985657, 0.22005583990168323, 0.1629448882513869, 0.10743996023259281, 0.058675044495039456, 0.022140991122574435, 0.002520037117561084]",,,,,,,
50,0.30392,5.0,numeric,"[0.0, 0.0, 2.338761632162111e-08, 7.444892754334604e-07, 1.2635581403895853e-05, 0.00013188808133592956, 0.0009212071764257972, 0.004547361633739276, 0.016464146959729333, 0.04486853716382922, 0.09371675561971661, 0.1518738167648848, 0.192413056862289, 0.1912640820176176, 0.14915445194570803, 0.09090622652347784, 0.0429652924214204, 0.015552184306142117, 0.00423305757594526, 0.0008439847872704913, 0.00011872939416479012, 1.1154246730342353e-05, 6.428341543810198e-07, 1.9690729882240617e-08, 0.0, 0.0]",24.950424086953944,638.5514234558748,16731.927649942012,448156.3705843885,16.02776133702298,-5.1656585128512233e-05,754.7017433941362
50,0.30392,5.0,thermal1,"[0.0, 0.0, 0.0, 3.043385851219659e-08, 1.0201058321179737e-06, 1.9363817301274273e-05, 0.0002270370586761665, 0.0017400662862793507, 0.009063171628649513, 0.032969073514605374, 0.08538664048086785, 0.1595226339801728, 0.21675051494353093, 0.2150380168214113, 0.15577136894325735, 0.08206641606828752, 0.031188357260138713, 0.008438712248862593, 0.0015946742553032802, 0.00020479208069427112, 1.7191651529434155e-05, 8.91419376677508e-07, 2.6176047688747607e-08, 0.0, 0.0, 0.0]",24.950424067762718,635.0236121553387,16467.891348920653,434689.7695405126,12.499950994145365,0.0247763421102718,462.49657074105926
50,0.30392,10.0,pk,"[0.9980693667282994, 0.9829317105491092, 0.954218452841416, 0.9147102765520051, 0.8678352006040698, 0.8170460008847436, 0.7653084469532487, 0.7147927060096843, 0.6667776574265644, 0.621718682527231, 0.5794073453701674, 0.5391603731346258, 0.49999949391706405, 0.4608092361644892, 0.4204789706563356, 0.3780446787497343, 0.3328459963362806, 0.284703628535739, 0.23410360635987665, 0.18234958321878708, 0.13162202947264653, 0.08487579831765625, 0.04553062237840884, 0.016966994718669023, 0.0019187160343229058]",,,,,,,
50,0.30392,10.0,numeric,"[0.0, 0.0, 0.0, 2.883457898731892e-07, 5.992687347993645e-06, 7.460087874607012e-05, 0.0006062692467225092, 0.003401714796569286, 0.013691935105313411, 0.04060811040784265, 0.0904287478084377, 0.15314428576290912, 0.19881844376099203, 0.19862487551793215, 0.15269407721342282, 0.0899795078465097, 0.040319675855784776, 0.013563345885233188, 0.0033612894042876697, 0.000597397540127482, 7.328053552070406e-05, 5.865969706402717e-06, 2.811239530884097e-07, 0.0, 0.0, 0.0]",24.992450795718412,639.5145322362516,16727.404847821923,446617.17047012976,14.891935459845968,-0.0025607058923924,653.0016719601118
50,0.30392,25.0,pk,"[0.9988236291300174, 0.9894830698261506, 0.9711684566964993, 0.9445714237490442, 0.910633584951238, 0.870450879904215, 0.8251731892290791, 0.7759140893593306, 0.7236819728783761, 0.6693389516259701, 0.6135888826692583, 0.5569918581389943, 0.49999999717098853, 0.44300779516600997, 0.38640982618149455, 0.3306584291209771, 0.27631401208141876, 0.22408075571909292, 0.17482106634970185, 0.12954348344113226, 0.08936158051998346, 0.05542503528556121, 0.028829466009768857, 0.010516110527999722, 0.0011762752378524897]",,,,,,,
50,0.30392,25.0,numeric,"[0.0, 0.0, 0.0, 5.278694747440158e-08, 1.5668216678879968e-06, 2.671971840214614e-05, 0.00028553690870130775, 0.00202353195052131, 0.009886752229191645, 0.03422601206594534, 0.08557748853052158, 0.1565862148307027, 0.21139407124556767, 0.2113918596781783, 0.1565812399801791, 0.08557284705072979, 0.03422332059573293, 0.009885706627840624, 0.002023255960091374, 0.0002854879839111341, 2.671406882762845e-05, 1.566418185046818e-06, 5.2770560194779304e-08, 0.0, 0.0, 0.0]",24.999927597507376,638.0711496267006,16605.46905077307,440155.9403724755,13.074769746089716,-8.596538827987388e-05,505.371550648706
50,0.48939,0.0,pk,"[0.9945191645401494, 0.9526620712203969, 0.8759975237636892, 0.7792863772495577, 0.6725002127379155, 0.5662262205336982, 0.4649851660249602, 0.38897044791335117, 0.3150348795700007, 0.2536138539629701, 0.2074013458129765, 0.17037707004290284, 0.13979695031648018, 0.11450277351921974, 0.09320154221605553, 0.07338453736653984, 0.054263505063616525, 0.04323600052418751, 0.030668326926539168, 0.023040249003269096, 0.015303929287935513, 0.009170280928276577, 0.004322097350370559, 0.001661569914793369, 0.0001735229388600969]",,,,,,,
50,0.48939,0.0,numeric,"[5.8956140418949874e-08, 1.2909482068132428e-05, 0.00042879683146998613, 0.005148559278703636, 0.029872148118139992, 0.09701198311128591, 0.1927093270093766, 0.2483467944107639, 0.21634308788490697, 0.1312005826267898, 0.056574993362121094, 0.01760612715597188, 0.003992787273742008, 0.0006633398271972154, 8.08180608538868e-05, 7.198948389149509e-06, 4.653773042240895e-07, 2.1565525421802658e-08, 7.032960796887533e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.48859923685074,220.09417925746857,3488.124325331455,57447.148359705934,10.174671411396757,4.434494813665879,308.7780216211104
50,0.48939,0.0,analytic,"[8.217061435969638e-05, 0.0072582600092009055, 0.082283177886082, 0.27903285758169954, 0.3660128132639069, 0.2067474701095027, 0.052346811905145924, 0.00593775203236083, 0.00029270555850225766, 5.935025479652194e-06, 4.589024567258221e-08, 1.234095901003145e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7.729504895488606,64.26892811873985,567.7237032241966,5282.851725154636,4.5236821893575225,1.025061446044333,60.05341467356266
50,0.48939,0.0,thermal1,"[7.428822092712783e-08, 1.5148625838361096e-05, 0.0004740763391746934, 0.005445209124546609, 0.03062420765810125, 0.09753774055331042, 0.19188478969805411, 0.24675824656065676, 0.21564935884813136, 0.13162451806357503, 0.057198160483094604, 0.017929844840505266, 0.004087675776659291, 0.0006804459504120162, 8.270430345808104e-05, 7.3108525289765395e-06, 4.661837600726233e-07, 2.11642509440799e-08, 6.71059132738367e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.488599236293087,220.20971690479286,3493.0383471026043,57592.886668847226,10.290209074880067,4.3265802442992936,315.24880560685415
50,0.48939,0.001,pk,"[0.9945194576972605, 0.9526604142266155, 0.8760002434957378, 0.7792850634468512, 0.6724980721282937, 0.566228708862493, 0.4649868579772801, 0.38897044192023217, 0.31503189141569604, 0.2536159363673765, 0.2074054866572474, 0.17038108160673968, 0.13980018198632727, 0.1145047562415662, 0.09320152054753925, 0.0733826816960346, 0.05426381759142536, 0.04323752357870118, 0.030667966372326882, 0.02303938289061514, 0.015303785180957529, 0.00916971810766807, 0.004321969706955018, 0.0016616047737466621, 0.0001736399034061142]",,,,,,,
50,0.48939,0.001,numeric,"[5.8953236906042193e-08, 1.2909387706670403e-05, 0.00042879067426181583, 0.005148487265366458, 0.029871777873252008, 0.09701101454882707, 0.19270805781757727, 0.24834624144181022, 0.21634373732446155, 0.13120176038672832, 0.05657587052740108, 0.017606519589237448, 0.0039929028663027695, 0.0006633630848186183, 8.082130960544658e-05, 7.1992648981160115e-06, 4.653987121061361e-07, 2.156651643873773e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.48862438283175,220.09493777014345,3488.14222001302,57447.538051078496,10.174701263356695,4.43448847408672,308.77963115071185
50,0.48939,0.001,thermal1,"[7.428559076083541e-08, 1.514816353724721e-05, 0.00047406418837425576, 0.005445096173334857, 0.030623722081923876, 0.09753667069437426, 0.19188362277948726, 0.2467579519289073, 0.21565015531764894, 0.13162564749966513, 0.05719893083675184, 0.01793017395338987, 0.004087770786711423, 0.0006804650917196422, 8.27070341921617e-05, 7.3111296510263455e-06, 4.6620370953375955e-07, 2.1165260070522707e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.488624358114475,220.21045526853183,3493.05538163711,57593.25049765032,10.29021947798364,4.326566363864913,315.2493291361607
50,0.48939,0.01,pk,"[0.9945200918925416, 0.952661682075531, 0.876006864811003, 0.7792785034412718, 0.6724913570867103, 0.5662387538249334, 0.46505574339043365, 0.388978475642997, 0.31508559290372823, 0.25371042223686163, 0.20749263980799204, 0.1704521471090673, 0.13985649825997765, 0.11454567528331655, 0.0932287833314303, 0.07341475472725871, 0.05432134398029201, 0.043265763362314344, 0.030702682687713142, 0.02305152680899379, 0.015311952089999479, 0.009175016143844812, 0.004327964365202351, 0.0016626938084573076, 0.00017386604050600955]",,,,,,,
50,0.48939,0.01,numeric,"[5.889152677031063e-08, 1.2897236332978019e-05, 0.0004284135070942047, 0.0051443669709993235, 0.02985103575587084, 0.0969577004416011, 0.1926388010801874, 0.248315892055767, 0.2163785730790847, 0.13126582728238056, 0.05662435969625444, 0.0176287837851715, 0.003999724435050115, 0.0006648140106142879, 8.103955818520526e-05, 7.222647474049203e-06, 4.6718107327722367e-07, 2.1662378994752268e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.490021564165882,220.13715430252688,3489.1410125929165,57469.37613066463,10.176429372534583,4.435537566714629,308.88304803796933
50,0.48939,0.01,thermal1,"[7.413959464848374e-08, 1.5122498231274197e-05, 0.0004733895188049103, 0.005438823624094492, 0.030596752029666798, 0.09747723707754416, 0.19181878001845096, 0.24674155856557145, 0.21569439191112053, 0.13168840283315136, 0.057241743385637665, 0.01794846762082051, 0.004093052734890978, 0.0006815293863362699, 8.28588907980581e-05, 7.3265426927583346e-06, 4.673134227657132e-07, 2.12214019621332e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.490021539376345,220.2515311019985,3494.003694944128,57613.53118883331,10.29080689040822,4.326238196394115,315.28473418645444
50,0.48939,0.05,pk,"[0.9945342562831196, 0.9526937187384369, 0.8761630387783665, 0.7791649536850335, 0.6723931824204417, 0.5665234878839226, 0.4666300997390774, 0.38926570837342783, 0.31637458715677685, 0.25589178493864373, 0.209525745135473, 0.17214286504347118, 0.14122812392705017, 0.11557933282786664, 0.09395766230581917, 0.07423248140254854, 0.05566920534407241, 0.043965739912577816, 0.031522842960268777, 0.02336831144176656, 0.015526376542972288, 0.009313181753590244, 0.00446945301302263, 0.0016907414406964342, 0.00017924386258557097]",,,,,,,
50,0.48939,0.05,numeric,"[5.740772364827248e-08, 1.2602328844083715e-05, 0.00041925292413449067, 0.005044348739216067, 0.029348159654741485, 0.09566585623961213, 0.1909582722526965, 0.24757237723682174, 0.21721479772670813, 0.132819099083749, 0.05780665769254548, 0.018174765843464967, 0.00416804760557583, 0.0007008559005889929, 8.649985736137201e-05, 7.812096335372587e-06, 5.124729615867027e-07, 2.411897630909595e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.524012220338669,221.1649995001428,3513.4789350577184,58001.98225620019,10.218068523595859,4.461075396520755,311.3825401128852
50,0.48939,0.05,thermal1,"[7.067317624371726e-08, 1.4510918966375191e-05, 0.00045725344290072393, 0.0052882294813262985, 0.029946606507818246, 0.09603785948313626, 0.19023803746473786, 0.24632897957554875, 0.21675994354820033, 0.1332154750194756, 0.058289049209213406, 0.018397909000737508, 0.004223333742658509, 0.0007078799642898642, 8.66325545260366e-05, 7.710953098872009e-06, 4.950900566627254e-07, 2.2631690313361785e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.524012193722514,221.25200361794617,3517.1270464941736,58108.56596906879,10.30507341454583,4.3182242014463545,316.1452290876768
50,0.48939,0.1,pk,"[0.9945674387784458, 0.9528053750609651, 0.8766105172918399, 0.7792233321082502, 0.6726728936997104, 0.5677844104284666, 0.4706708594972312, 0.39099870965658307, 0.3202762708058632, 0.2617029450004161, 0.21514163651601567, 0.17712313686001394, 0.14556273847111234, 0.11918051053711404, 0.09684716026407002, 0.07714833314483174, 0.05945203440042417, 0.0462898572848026, 0.03388881896744889, 0.02456041836990416, 0.016345060232161573, 0.009832930496543699, 0.004876594653657202, 0.0017932914021929884, 0.00019509827584467343]",,,,,,,
50,0.48939,0.1,numeric,"[5.2953373592100046e-08, 1.1692891597037758e-05, 0.0003909135361649244, 0.004734898051259394, 0.02779416963595092, 0.09166719140944266, 0.18570887942262718, 0.24514807158995383, 0.21970154648294982, 0.13764962582739373, 0.06157028910975045, 0.0199525801046034, 0.004729486030153819, 0.0008242232398867855, 0.00010571462855297717, 9.948431381027462e-06, 6.818411913052061e-07, 3.361513431359452e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.631100701199243,224.41457325139942,3590.7043278878205,59698.32313734407,10.345465522766432,4.541012101180968,319.1127912843367
50,0.48939,0.1,thermal1,"[6.075849461009163e-08, 1.273661447971982e-05, 0.0004097535855733613, 0.004838188258168591, 0.02797220987050444, 0.0915858384210499, 0.18522086261626675, 0.24485825210258946, 0.21998089174119198, 0.13802803283003193, 0.061660392348296594, 0.019869844607716604, 0.004656805490379056, 0.0007968911580804711, 9.9569700357912e-05, 9.048171693241056e-06, 5.931215002753098e-07, 2.7681087401691574e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14.631100667946589,224.4188250765959,3590.6425594115044,59688.97944742888,10.349718321008934,4.292596654388944,318.84558828308946
50,0.48939,0.2,pk,"[0.994639699658737, 0.9533003728365971, 0.8781469943832897, 0.7815846554365834, 0.6767927389417566, 0.5746176702324644, 0.4819096742528512, 0.40207238632363596, 0.3348751024509445, 0.2792302118002045, 0.2332990503892716, 0.19505466654871526, 0.16280442614683086, 0.13523889009647788, 0.1113811664088525, 0.09051109880215026, 0.07216211806854296, 0.05619135256900077, 0.04223906050230306, 0.030343428255911287, 0.020372606371866588, 0.012359432565960827, 0.006315165634471781, 0.002279703472879486, 0.00025334484539000395]",,,,,,,
50,0.48939,0.2,numeric,"[3.830920365882947e-08, 8.58397164168992e-06, 0.00029281202953352167, 0.003649572866809282, 0.022251197925636915, 0.07699706199555685, 0.16540234576364546, 0.23401746905078433, 0.22720861693081243, 0.15586823065574137, 0.07714295368744596, 0.027947234583325403, 0.0074810383871252795, 0.0014870495641274794, 0.0002196935815031095, 2.404715263249386e-05, 1.935552592666441e-06, 1.131390475928752e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.05594985900605,237.5059228385313,3906.6458951744576,66746.43176915102,10.824296681627061,4.828493505403458,349.0668647888815
50,0.48939,0.2,thermal1,"[3.3204104471894937e-08, 7.550882289655992e-06, 0.0002635271645295452, 0.003375548246427552, 0.021171287244762454, 0.07519825140816067, 0.1649788412505764, 0.23659851879955915, 0.2305903691869465, 0.15695763088984335, 0.076064208446971, 0.026590558979333875, 0.006760518796411051, 0.0012550177390468263, 0.00017011279742784553, 1.6769864330286598e-05, 1.1925354922785546e-06, 6.037674873738035e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.055949780166983,237.20394065053875,3892.3629195781673,66277.30484237302,10.522316867628462,4.185352825908922,329.39319260555214
50,0.48939,0.5,pk,"[0.9949465793620136, 0.9561235109335403, 0.8862979591451197, 0.7980596511672714, 0.7044451571864648, 0.6155134211792386, 0.5369546345127051, 0.47051530576096134, 0.41531850489871275, 0.36922894139385193, 0.3298342177302594, 0.2949831986247652, 0.2629986979497082, 0.2327074724112106, 0.20339145032113223, 0.17471731750470795, 0.14666809028230304, 0.11948200912324777, 0.09359631554363622, 0.06959165796207467, 0.04813400515578651, 0.029913294548271317, 0.015580639266271045, 0.005688115411313897, 0.0006364950105450989]",,,,,,,
50,0.48939,0.5,numeric,"[0.0, 1.2641991134925664e-06, 4.852873957899318e-05, 0.0007145593415068322, 0.005399951335264936, 0.024266947233695112, 0.07080595183480243, 0.14203128407703047, 0.20366666846548082, 0.2145519679061006, 0.16923907358627283, 0.10125673457597498, 0.04631866310647759, 0.0162595668302367, 0.004379194222905635, 0.0009012149317440489, 0.00014054159189784345, 1.6390970731813e-05, 1.402434890992267e-06, 8.566409382482373e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.550653136847668,321.27058234581904,6108.727610973987,120249.92900745828,13.24515681587809,5.2967511122024025,519.3500819373876
50,0.48939,0.5,thermal1,"[0.0, 2.931828105736381e-07, 1.6123933552839614e-05, 0.00032545783949378327, 0.003216640226313485, 0.018003948961209226, 0.06224336835912241, 0.1406635799495969, 0.2160307713097664, 0.23171902544978656, 0.1769556425530017, 0.09748018374920386, 0.03905473574109828, 0.011424793266413819, 0.0024402834752338125, 0.00037908591513673644, 4.2479971792022264e-05, 3.3891238200867365e-06, 1.8884382095086074e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.55065285791671,319.41555954219365,6009.154394955447,116553.66560054247,11.390143803093624,3.3938722334860363,385.02748398459516
50,0.48939,1.0,pk,"[0.9953976548083738, 0.9602824268887112, 0.8982661313000042, 0.8222162181526136, 0.7447954140474489, 0.6749272047102806, 0.6167408892641556, 0.5704666781710482, 0.5340615745404168, 0.5046278704158719, 0.4792761052690017, 0.455495756811026, 0.4312358716434019, 0.4048742783581074, 0.37518417350144134, 0.34134686088386457, 0.30301983291187917, 0.26044354666948005, 0.21455148429176543, 0.16703498416881923, 0.12031087717114337, 0.0773517350418253, 0.04136843354290606, 0.015378324191590215, 0.0017367091205089215]",,,,,,,
50,0.48939,1.0,numeric,"[0.0, 2.864914927228174e-08, 1.3452158300892644e-06, 2.6086556540089036e-05, 0.0002766860437890543, 0.0018443844635440939, 0.0083810024336535, 0.02734544228410478, 0.06634203803146778, 0.12258643075615061, 0.17538701136098217, 0.19640803946601287, 0.17325092475863882, 0.12067198968574593, 0.06628872089628683, 0.028580898615219338, 0.009587042826108038, 0.002468321590965117, 0.00047841371680625646, 6.79245966908939e-05, 6.796164959993659e-06, 4.5293881289781946e-07, 1.8442193987124768e-08, 0.0, 0.0, 0.0]",22.02078205333601,501.1478301770734,11753.107162791348,283367.3107207682,16.232987936548227,2.513839109447872,773.7789769679075
50,0.48939,1.0,thermal1,"[0.0, 0.0, 4.371102084691625e-08, 1.86824734911654e-06, 3.909865468989879e-05, 0.0004633901379569319, 0.0033922807548891253, 0.016233047366166292, 0.05279024698841813, 0.11990007617471905, 0.19388395454077237, 0.2261587946830851, 0.19186269183315444, 0.11884608174410057, 0.053752229809963276, 0.01768127351695011, 0.00419546209351292, 0.0007087657222074676, 8.362530928369228e-05, 6.705298852358007e-06, 3.514485909380873e-07, 1.137798883872013e-08, 0.0, 0.0, 0.0, 0.0]",22.020782043320256,497.2373270397122,11493.724775610994,271573.5175228056,12.32248524029643,1.4684496491427126,449.6322015479672
50,0.48939,5.0,pk,"[0.9963993506192159, 0.9687092395598733, 0.9187933579082104, 0.855560443621376, 0.788440650391408, 0.7249626612177007, 0.6696346523498864, 0.624075567653166, 0.5878363258637815, 0.5593308908142256, 0.5365414112967147, 0.5174124493714489, 0.4999910254830295, 0.4824101468429457, 0.46280546752047297, 0.43924048895892537, 0.409714250748078, 0.37233439838883076, 0.3257355798223848, 0.2697689535349696, 0.20634655432338098, 0.1401064854890759, 0.07838976338477982, 0.030096290365971334, 0.0034565057784472033]",,,,,,,
50,0.48939,5.0,numeric,"[0.0, 0.0, 7.05801966904428e-08, 1.785983448647944e-06, 2.4899757902501368e-05, 0.000219761638997249, 0.001332008320834558, 0.00584200650209878, 0.019207584833210504, 0.048517673912149596, 0.09577695967297176, 0.14947516549178066, 0.18574889777311815, 0.18441728583487763, 0.14627011983234203, 0.09235033334024134, 0.04607464613380475, 0.01795222147602684, 0.005368841060337212, 0.0012021488226072376, 0.00019446228187414602, 2.1557857630562224e-05, 1.5088271551638208e-06, 5.797656254660059e-08, 0.0, 0.0]",24.93618577586725,639.0819720352026,16797.51131933961,451954.9960907444,17.268610986638578,0.0179553541929635,874.2309305893723
50,0.48939,5.0,thermal1,"[0.0, 0.0, 0.0, 3.109768939751215e-08, 1.0399847009114358e-06, 1.9696239299219013e-05, 0.00023040914010377713, 0.0017618923087677682, 0.009155970548634868, 0.03323085698593497, 0.08586878953373507, 0.16005835229938417, 0.21698353660511976, 0.21477934191860432, 0.15522994853644076, 0.08159507770465142, 0.03093866775715986, 0.008352104166754179, 0.001574716299097135, 0.00020176884775945415, 1.6899317702028546e-05, 8.7426734424078e-07, 2.561396877203868e-08, 0.0, 0.0, 0.0]",24.936185757045607,634.3132788141878,16440.786233722833,433753.22914009774,12.499918704303127,0.0318955346338043,462.4942133082077
50,0.48939,10.0,pk,"[0.9974939845095779, 0.9779864122373207, 0.9416821298509988, 0.8932561698331418, 0.8381672811015954, 0.781489085727452, 0.7271026562795981, 0.6773763745279971, 0.6332527474072007, 0.5945621509739065, 0.5603903249076898, 0.5293903443503003, 0.49999976735379714, 0.4705736664364218, 0.43947112492008955, 0.40514234752197253, 0.3662634005213604, 0.3219540211535478, 0.2720869380904263, 0.21764676296870816, 0.1610292007682563, 0.1061118280966564, 0.05792503191460497, 0.02185218811718576, 0.002486853495822774]",,,,,,,
50,0.48939,10.0,numeric,"[0.0, 0.0, 1.9789239439024895e-08, 6.491807031048971e-07, 1.131086444614545e-05, 0.00012078821622411889, 0.0008605592543362459, 0.004321209696638568, 0.01587572754042755, 0.043802617749222846, 0.0924331495702068, 0.1510410380684195, 0.1925960341649204, 0.19234782991335356, 0.15045446610983365, 0.09182872526736648, 0.04339516934224529, 0.01568169634211433, 0.00425486446226794, 0.0008444171531765276, 0.00011806985907381065, 1.1009108941023863e-05, 6.288121031427752e-07, 1.9062651266653464e-08, 0.0, 0.0]",24.98938557456686,640.3895902124231,16798.6138908898,450356.7928983575,15.920198818052654,-0.0004702434744103,744.7579135634006
50,0.48939,25.0,pk,"[0.9987078715435335, 0.9884724076853367, 0.9685273725661172, 0.9398524023665029, 0.9037519978534903, 0.8616960736118991, 0.8151595719546948, 0.7654867572531826, 0.7137969679081085, 0.6609383326040141, 0.6074870364224453, 0.5537841783035538, 0.49999999720569, 0.44621530742987087, 0.39251099590910954, 0.3390576596726251, 0.2861968507466936, 0.23450525936817457, 0.18483146326759659, 0.138295072098452, 0.09624034883606601, 0.06014195511661552, 0.03146930225175491, 0.011526275500905878, 0.0012919750642810639]",,,,,,,
