means_dephasing,variances_dephasing,ratios_dephasing,means_global_noisy,variances_global_noisy,ratios_global_noisy,means_sim,variances_sim,ratios_sim,means_numeric,variances_numeric,ratios_numeric,gamma,means_depolarizing,variances_depolarizing,ratios_depolarizing
"{0: 2.003, 1: 1.4184, 2: 1.4046, 3: 1.4571999999999998, 4: 1.5006, 5: 1.5404, 6: 1.6012, 7: 1.6226, 8: 1.6628, 9: 1.6982000000000002, 10: 1.7362, 11: 1.7808000000000002, 12: 1.7846, 13: 1.8236, 14: 1.8518, 15: 1.8692, 16: 1.8983999999999999, 17: 1.9058000000000002, 18: 1.948, 19: 1.95, 20: 1.9385999999999999, 21: 1.9416, 22: 1.9691999999999998, 23: 1.9542, 24: 1.9586, 25: 1.9762, 26: 1.9984, 27: 1.9804, 28: 1.9838, 29: 2.0096, 30: 1.9946000000000002}","{0: 1.0011910000000002, 1: 1.02254144, 2: 1.0666988400000001, 3: 1.04696816, 4: 1.07419964, 5: 1.11356784, 6: 1.1401585600000002, 7: 1.1163692399999998, 8: 1.1038961600000001, 9: 1.11651676, 10: 1.0788095599999998, 11: 1.0775513600000002, 12: 1.09800284, 13: 1.09448304, 14: 1.06483676, 15: 1.05569136, 16: 1.07287744, 17: 1.02912636, 18: 1.001296, 19: 1.0294999999999999, 20: 1.0478300399999998, 21: 1.04858944, 22: 1.0102513599999998, 23: 1.03270236, 24: 1.0010860400000001, 25: 1.02303356, 26: 1.0023974399999998, 27: 1.00361584, 28: 0.9993375600000001, 29: 0.9935078400000001, 30: 1.01237084}","{0: 0.4998457064480427, 1: 0.7209118499075119, 2: 0.7594324106911284, 3: 0.7184793358166803, 4: 0.7158467069274486, 5: 0.7229081846982481, 6: 0.7120650067408815, 7: 0.688012554664578, 8: 0.6638778527857919, 9: 0.6574706714479642, 10: 0.6213624570117233, 11: 0.6050939462548324, 12: 0.6152654816056549, 13: 0.6001771111988862, 14: 0.5750279201302559, 15: 0.5647824221708526, 16: 0.5651482213891582, 17: 0.5399970122784651, 18: 0.514012293941874, 19: 0.5279486908744261, 20: 0.5405086072161039, 21: 0.540064578694655, 22: 0.513026258733178, 23: 0.5284527208856452, 24: 0.5111232456283445, 25: 0.5176771117459209, 26: 0.501599974899921, 27: 0.5067742826310703, 28: 0.5037491227064662, 29: 0.49438086711878665, 30: 0.5075557952694376}","{0: 2.0044, 1: 1.8958, 2: 1.762, 3: 1.756, 4: 1.8058, 5: 1.754, 6: 1.7504, 7: 1.7562, 8: 1.7982, 9: 1.8226, 10: 1.7986, 11: 1.8416000000000001, 12: 1.8119999999999998, 13: 1.791, 14: 1.8518, 15: 1.8106, 16: 1.8512, 17: 1.8621999999999999, 18: 1.8601999999999999, 19: 1.8462, 20: 1.8356, 21: 1.8682, 22: 1.8765999999999998, 23: 1.8772, 24: 1.867, 25: 1.8641999999999999, 26: 1.8986, 27: 1.9203999999999999, 28: 1.9236, 29: 1.9114, 30: 1.9156}","{0: 0.9807806399999999, 1: 1.30634236, 2: 1.572956, 3: 1.6308639999999999, 4: 1.68588636, 5: 1.7026839999999999, 6: 1.64329984, 7: 1.6537615600000002, 8: 1.6340767600000001, 9: 1.6089292400000001, 10: 1.59423804, 11: 1.5629094399999999, 12: 1.5110560000000002, 13: 1.517519, 14: 1.51043676, 15: 1.55732764, 16: 1.49385856, 17: 1.4430111600000002, 18: 1.4512559600000001, 19: 1.4847455600000001, 20: 1.38497264, 21: 1.4270287600000002, 22: 1.39957244, 23: 1.3465201599999999, 24: 1.3323110000000002, 25: 1.28835836, 26: 1.3037180400000001, 27: 1.28726384, 28: 1.34536304, 29: 1.29415004, 30: 1.3000766400000001}","{0: 0.48931380516295125, 1: 0.6890717855748609, 2: 0.8927105055215376, 3: 0.9287379881128708, 4: 0.933595230169718, 5: 0.9707433882130336, 6: 0.9388138403328473, 7: 0.9416703483845605, 8: 0.9087291008381103, 9: 0.882765912281032, 10: 0.8863771552108776, 11: 0.8486692849332489, 12: 0.833916068768429, 13: 0.8473025769233625, 14: 0.8156586447964874, 15: 0.8601168419243984, 16: 0.8069676314300113, 17: 0.7748958664538791, 18: 0.7801612095386944, 19: 0.8042170293458439, 20: 0.7545067359715223, 21: 0.7638522019134889, 22: 0.7458021770328159, 23: 0.717302412246835, 24: 0.7136105670267506, 25: 0.6911051876888109, 26: 0.6866733231500409, 27: 0.6703102337893025, 28: 0.6993985080370915, 29: 0.6770691494679737, 30: 0.6786785195928942}","{0: 2.0069999999999997, 1: 1.1234, 2: 0.9792, 3: 1.0008, 4: 0.8574, 5: 0.6328, 6: 0.6196, 7: 0.6237999999999999, 8: 0.48879999999999996, 9: 0.35500000000000004, 10: 0.34500000000000003, 11: 0.3044, 12: 0.2068, 13: 0.16, 14: 0.158, 15: 0.1046, 16: 0.073, 17: 0.0622, 18: 0.0576, 19: 0.033, 20: 0.0216, 21: 0.0198, 22: 0.0128, 23: 0.0054, 24: 0.006, 25: 0.0064, 26: 0.002, 27: 0.0006, 28: 0.002, 29: 0.0032, 30: 0.0022}","{0: 0.9907509999999999, 1: 1.00237244, 2: 1.05076736, 3: 1.0119993600000001, 4: 0.9916652399999999, 5: 0.87076416, 6: 0.8552958399999999, 7: 0.86327356, 8: 0.74107456, 9: 0.584775, 10: 0.5717750000000001, 11: 0.5161406399999999, 12: 0.37083376, 13: 0.29440000000000005, 14: 0.291036, 15: 0.19825884000000002, 16: 0.14067100000000002, 17: 0.12053116, 18: 0.11188223999999998, 19: 0.06491100000000001, 20: 0.042733440000000004, 21: 0.03920796, 22: 0.025436160000000003, 23: 0.010770839999999999, 24: 0.011963999999999999, 25: 0.012759040000000001, 26: 0.003996, 27: 0.00119964, 28: 0.003996, 29: 0.0063897599999999995, 30: 0.00439516}","{0: 0.4936477083384302, 1: 0.8922666465847742, 2: 1.0730874721111652, 3: 1.011190306635661, 4: 1.1565956663639296, 5: 1.3760493400680562, 6: 1.3803997772111398, 7: 1.3838945521169366, 8: 1.5161096734636512, 9: 1.647253057111815, 10: 1.657318360197577, 11: 1.6955994429699592, 12: 1.7931991328824308, 13: 1.839998850000719, 14: 1.8419988341779532, 15: 1.8953981879558435, 16: 1.926997360277589, 17: 1.937796884570925, 18: 1.942396627783632, 19: 1.9669940394120018, 20: 1.9783908407831448, 21: 1.9801899990404088, 22: 1.9871844751212884, 23: 1.9945630636469691, 24: 1.993966767220546, 25: 1.993568850486711, 26: 1.9979001049947507, 27: 1.999066822196301, 28: 1.9979001049947507, 29: 1.996737601949939, 30: 1.9977091950365895}","{0: 1.9999999999999998, 1: 0.6653306813913538, 2: 0.8574779955798422, 3: 1.1012432645066785, 4: 1.2900756420678916, 5: 1.4303146490305891, 6: 1.5355485998279823, 7: 1.6165250698224747, 8: 1.680375309140501, 9: 1.731679614906622, 10: 1.7735042741156983, 11: 1.8080176691366825, 12: 1.8367692549935652, 13: 1.8608952479612402, 14: 1.8812527347600614, 15: 1.898501396012461, 16: 1.91316097676689, 17: 1.9256486819176937, 18: 1.9363046720676818, 19: 1.9454098438670782, 20: 1.9531982519167717, 21: 1.9598661661533558, 22: 1.9655788454528764, 23: 1.9704758342451862, 24: 1.9746752238307113, 25: 1.9782771675546023, 26: 1.9813668575049679, 27: 1.9840169858578574, 28: 1.986289796292601, 29: 1.9882387565109774}","{0: 1.0000000000000009, 1: 1.03603963701946, 2: 1.292906761902217, 3: 1.5298022733558927, 4: 1.678250778394867, 5: 1.7729934508372431, 6: 1.8366819467393993, 7: 1.8812352336620601, 8: 1.9131411148038575, 9: 1.9362815889395688, 10: 1.953181085411409, 11: 1.9655699233049715, 12: 1.974670409728576, 13: 1.981362179714337, 14: 1.9862850471098494, 15: 1.9899071870766027, 16: 1.9925723399861912, 17: 1.9945333225168937, 18: 1.9959762114541815, 19: 1.9970379714305375, 20: 1.997819386430454, 21: 1.9983945836633534, 22: 1.9988180625174183, 23: 1.9991298845269552, 24: 1.99935950200162, 25: 1.9995285774419638, 26: 1.9996530548140292, 27: 1.9997446781487516, 28: 1.9998121034499938, 29: 1.9998617127968186}","{0: 0.49999997500000176, 1: 1.5571797758295087, 2: 1.50780150369664, 3: 1.3891591292731145, 4: 1.3008932139943665, 5: 1.2395827226412284, 6: 1.1961079104460517, 7: 1.163752516064229, 8: 1.1385200618845133, 9: 1.1181522612245762, 10: 1.1013116820674889, 11: 1.087140821764998, 12: 1.0750780463317855, 13: 1.0647359519088904, 14: 1.0558309922032272, 15: 1.0481462307278275, 16: 1.0415078814761904, 17: 1.0357721206722859, 18: 1.0308171731265112, 19: 1.026538379597687, 20: 1.0228451116958468, 21: 1.0196586461920267, 22: 1.0169105988550786, 23: 1.0145416392982973, 24: 1.0125003730350077, 25: 1.010742331338433, 26: 1.0092290311190453, 27: 1.0079271455891186, 28: 1.0068077712033032, 29: 1.0058458048175547}",0.19374457982496932,"{0: 2.0069999999999997, 1: 1.2777970394676408, 2: 1.3071228207656946, 3: 1.4412393426312633, 4: 1.4735884469832792, 5: 1.4810553486524418, 6: 1.5683301274157577, 7: 1.6454429379164037, 8: 1.6792369535197302, 9: 1.7123356224721626, 10: 1.7615617207652594, 11: 1.7987392036330057, 12: 1.824643322931442, 13: 1.8517587057255374, 14: 1.877735943998167, 15: 1.8963503481825923, 16: 1.9131826582710685, 17: 1.9280730708385458, 18: 1.940601013495114, 19: 1.9504432834913195, 20: 1.9589351666202564, 21: 1.9661372038727396, 22: 1.9720028943387873, 23: 1.9768481782209943, 24: 1.9809316854253645, 25: 1.9842933713073947, 26: 1.987031246546054, 27: 1.9893079683411312, 28: 1.991197341975553, 29: 1.9927521247043163, 30: 1.9940257147970903}","{0: 0.9907509999999999, 1: 1.0019545781333394, 2: 1.0344588021100827, 3: 1.006710138392318, 4: 0.996160061302624, 5: 0.9509462785763539, 6: 0.954749039184577, 7: 0.9647745059762032, 8: 0.9450412169496795, 9: 0.9273887895689992, 10: 0.9383049956946847, 11: 0.9425678697079357, 12: 0.9384739565190058, 13: 0.9431526862825756, 14: 0.9529420118353509, 15: 0.956156910371592, 16: 0.9612845565902538, 17: 0.9673560259292051, 18: 0.9728411785209073, 19: 0.9764413113963469, 20: 0.9801304125624745, 21: 0.9835697884197482, 22: 0.9862696423097437, 23: 0.9885177693718462, 24: 0.9905515640626557, 25: 0.9922219967953194, 26: 0.9935350699123404, 27: 0.9946587951035263, 28: 0.9956118705690785, 29: 0.99639344796072, 30: 0.9970227113507072}","{0: 0.4936477329344825, 1: 0.7841265452845252, 2: 0.7914013784131773, 3: 0.6985030928684433, 4: 0.6760096846180359, 5: 0.6420734238196724, 6: 0.6087679006442169, 7: 0.5863311839894577, 8: 0.5627801454513506, 9: 0.5415928848280057, 10: 0.5326551914891365, 11: 0.5240158594440256, 12: 0.5143328258866257, 13: 0.5093280692381191, 14: 0.5074952177811501, 15: 0.5042089987683136, 16: 0.5024530995166234, 17: 0.5017216621919763, 18: 0.501309219028116, 19: 0.5006253294625431, 20: 0.5003383620158238, 21: 0.5002549092107564, 22: 0.5001360013926044, 23: 0.500047388697767, 24: 0.500043273248696, 25: 0.5000379536323666, 26: 0.500009786780579, 27: 0.5000024183950084, 28: 0.5000066289666643, 29: 0.5000087244207879, 30: 0.5000049417375056}"
