N,tau,type,probability,mean,second_moment,third_moment,fourth_moment,variance,skewness,kurtosis
50,0.0016102620275609,thermal,"[0.0, 0.0, 1.397125683606933e-09, 8.557898869334995e-08, 2.5667456692214846e-06, 4.359694507456262e-05, 0.0004573927836951506, 0.0031367927389409364, 0.01461933810455085, 0.047586276476551136, 0.11027888893157038, 0.18435386276776852, 0.22413905803049536, 0.19897573850511535, 0.12897335292376635, 0.06080024035588915, 0.02067568007237989, 0.005005770744992575, 0.0008464362126451211, 9.726640968867655e-05, 7.306254586418242e-06, 3.389898901988236e-07, 8.907097865297134e-09, 1.1459606793107394e-10, 0.0, 0.0]",24.255946346219982,600.8398608347027,15180.172643977068,390741.809629961,12.488927684000146,0.3716972503789293,461.6920748108532
50,0.0016102620275609,pk,"[0.9988881857505594, 0.9900298746097568, 0.9725048879909967, 0.9466896465619338, 0.9131320652691006, 0.8725326148855659, 0.8257208528894853, 0.7736287821773853, 0.7172625323952723, 0.6576738754948795, 0.5959329812748401, 0.5331036005389179, 0.47022155756705414, 0.40827707607995206, 0.34820109669980387, 0.29085541176337715, 0.2370261805360324, 0.1874202166453238, 0.1426633662350323, 0.103300310915126, 0.06979521321688993, 0.042532746702778484, 0.021819190249851725, 0.007883392712022657, 0.0008775139909806957]",,,,,,,
50,0.0016102620275609,numeric,"[0.0, 0.0, 1.4015008114508912e-09, 8.580522909354325e-08, 2.5723148316537303e-06, 4.367184431688531e-05, 0.0004579858258278045, 0.003139658645839522, 0.014627779220304865, 0.04760036327020712, 0.11028746403185326, 0.18434111050183008, 0.22410846156508832, 0.19895266596558264, 0.1289734555018213, 0.06081374430254983, 0.02068718330010863, 0.00501083672068155, 0.0008477884737211112, 9.749222675432978e-05, 7.329581961614704e-06, 3.4042036172883576e-07, 8.955298283318539e-09, 1.1537238103080184e-10, 0.0, 0.0]",24.25594634626276,600.8432662930536,15180.422660243908,390754.2943130367,12.492333140275832,0.3739057459897594,461.9408584192861
50,0.0016102620275609,analytic,"[0.0, 0.0, 6.592036604477466e-10, 4.36454691749666e-08, 1.4138603318835756e-06, 2.5916579046194115e-05, 0.000293181091257297, 0.0021660251629357446, 0.010864734680123956, 0.03802277339604399, 0.094635319935009, 0.16971015532795672, 0.22106876004277531, 0.20998214146438507, 0.14542040286235705, 0.07312898224849305, 0.026482213230353446, 0.0068147590230268765, 0.0012221969410628464, 0.0001486091070072069, 1.1779756984220888e-05, 5.749371544131018e-07, 1.5831853969982028e-08, 2.124722238972904e-10, 0.0, 0.0]",24.678790335300256,621.4873492942982,15951.927383446666,416880.5627289176,12.44465688058881,0.1332382695509295,458.4449127893895
50,0.0016102620275609,thermal,"[0.0, 0.0, 1.397125683606933e-09, 8.557898869334995e-08, 2.5667456692214846e-06, 4.359694507456262e-05, 0.0004573927836951506, 0.0031367927389409364, 0.01461933810455085, 0.047586276476551136, 0.11027888893157038, 0.18435386276776852, 0.22413905803049536, 0.19897573850511535, 0.12897335292376635, 0.06080024035588915, 0.02067568007237989, 0.005005770744992575, 0.0008464362126451211, 9.726640968867655e-05, 7.306254586418242e-06, 3.389898901988236e-07, 8.907097865297134e-09, 1.1459606793107394e-10, 0.0, 0.0]",24.255946346219982,600.8398608347027,15180.172643977068,390741.809629961,12.488927684000146,0.3716972503789293,461.6920748108532
50,0.0025929437974046,pk,"[0.9988992029196806, 0.9901275659818225, 0.9727681921650021, 0.9471823865783123, 0.9138964003679483, 0.8735839745352004, 0.8270451242821174, 0.7751824808514486, 0.7189764168812591, 0.6594599798286344, 0.5976944229978995, 0.534745923975989, 0.471663955494507, 0.40946172489212385, 0.3490990926609128, 0.29146836812666693, 0.23738331547772157, 0.1875715623982531, 0.1426703925239683, 0.10322565387259067, 0.0696932739890209, 0.042442682849433866, 0.021761336823208337, 0.007859522024881719, 0.0008746861735699164]",,,,,,,
50,0.0025929437974046,numeric,"[0.0, 0.0, 1.2973360955734674e-09, 8.01779004031739e-08, 2.425587543544797e-06, 4.1543651672812506e-05, 0.00043935159351922714, 0.003036230816000726, 0.014254322748715074, 0.04672040090182944, 0.10898118267447121, 0.18330167081920734, 0.22413003205434906, 0.2000123924811974, 0.13026560675766277, 0.06167365992885049, 0.021052496100777803, 0.005113780024104292, 0.000867089455558127, 9.986100745352946e-05, 7.513628668180826e-06, 3.489923151662757e-07, 9.174572927670646e-09, 1.1802660032071422e-10, 0.0, 0.0]",24.289475277302163,602.4513724403087,15239.491169705234,392721.2305139704,12.472763193635728,0.3497065766823652,460.51349367178045
50,0.0025929437974046,analytic,"[0.0, 0.0, 8.725510894950797e-10, 5.6374724184558115e-08, 1.7812123755088661e-06, 3.182946891513129e-05, 0.00035082993149411154, 0.0025239818835239417, 0.012320895599949599, 0.04193623138300834, 0.10144372152827577, 0.176680872493684, 0.22334660587906185, 0.20570222795027718, 0.13800381171179393, 0.06716363487357915, 0.023512951662940557, 0.0058424199659905555, 0.0010104062085221374, 0.00011829447153083403, 9.013237465102467e-06, 4.2202003654112826e-07, 1.1122236717003475e-08, 1.4244468705991334e-10, 0.0, 0.0]",24.48761624928993,612.0522400401934,15595.639156705678,404694.0485205691,12.408890467705303,0.2104823778608988,455.833120072959
50,0.0025929437974046,thermal,"[0.0, 0.0, 1.3231208013753604e-09, 8.148224259656624e-08, 2.4570300262778914e-06, 4.195806842936537e-05, 0.0004425685406281404, 0.003051468264132196, 0.014298238809196312, 0.04679165025428606, 0.10902116614796178, 0.1832324909402888, 0.22397502245322243, 0.19990054317840128, 0.1302703685554849, 0.06174229240255526, 0.021109068054642872, 0.005138211951932593, 0.0008735084227626446, 0.00010091774779615074, 7.621338795113886e-06, 3.555126148800781e-07, 9.391528829895404e-09, 1.2147910698932667e-10, 0.0, 0.0]",24.28947527725864,602.4685123376792,15240.745395901473,392783.665185836,12.489903093120349,0.354975357215153,461.7632201691158
50,0.0025929437974046,pk,"[0.9988992029196806, 0.9901275659818225, 0.9727681921650021, 0.9471823865783123, 0.9138964003679483, 0.8735839745352004, 0.8270451242821174, 0.7751824808514486, 0.7189764168812591, 0.6594599798286344, 0.5976944229978995, 0.534745923975989, 0.471663955494507, 0.40946172489212385, 0.3490990926609128, 0.29146836812666693, 0.23738331547772157, 0.1875715623982531, 0.1426703925239683, 0.10322565387259067, 0.0696932739890209, 0.042442682849433866, 0.021761336823208337, 0.007859522024881719, 0.0008746861735699164]",,,,,,,
50,0.0025929437974046,numeric,"[0.0, 0.0, 1.2973360955734674e-09, 8.01779004031739e-08, 2.425587543544797e-06, 4.1543651672812506e-05, 0.00043935159351922714, 0.003036230816000726, 0.014254322748715074, 0.04672040090182944, 0.10898118267447121, 0.18330167081920734, 0.22413003205434906, 0.2000123924811974, 0.13026560675766277, 0.06167365992885049, 0.021052496100777803, 0.005113780024104292, 0.000867089455558127, 9.986100745352946e-05, 7.513628668180826e-06, 3.489923151662757e-07, 9.174572927670646e-09, 1.1802660032071422e-10, 0.0, 0.0]",24.289475277302163,602.4513724403087,15239.491169705234,392721.2305139704,12.472763193635728,0.3497065766823652,460.51349367178045
50,0.0025929437974046,analytic,"[0.0, 0.0, 8.725510894950797e-10, 5.6374724184558115e-08, 1.7812123755088661e-06, 3.182946891513129e-05, 0.00035082993149411154, 0.0025239818835239417, 0.012320895599949599, 0.04193623138300834, 0.10144372152827577, 0.176680872493684, 0.22334660587906185, 0.20570222795027718, 0.13800381171179393, 0.06716363487357915, 0.023512951662940557, 0.0058424199659905555, 0.0010104062085221374, 0.00011829447153083403, 9.013237465102467e-06, 4.2202003654112826e-07, 1.1122236717003475e-08, 1.4244468705991334e-10, 0.0, 0.0]",24.48761624928993,612.0522400401934,15595.639156705678,404694.0485205691,12.408890467705303,0.2104823778608988,455.833120072959
50,0.0025929437974046,thermal,"[0.0, 0.0, 1.3231208013753604e-09, 8.148224259656624e-08, 2.4570300262778914e-06, 4.195806842936537e-05, 0.0004425685406281404, 0.003051468264132196, 0.014298238809196312, 0.04679165025428606, 0.10902116614796178, 0.1832324909402888, 0.22397502245322243, 0.19990054317840128, 0.1302703685554849, 0.06174229240255526, 0.021109068054642872, 0.005138211951932593, 0.0008735084227626446, 0.00010091774779615074, 7.621338795113886e-06, 3.555126148800781e-07, 9.391528829895404e-09, 1.2147910698932667e-10, 0.0, 0.0]",24.28947527725864,602.4685123376792,15240.745395901473,392783.665185836,12.489903093120349,0.354975357215153,461.7632201691158
50,0.0041753189365604,pk,"[0.9988186880168297, 0.9894126815760396, 0.9708358146791052, 0.943548253500406, 0.9082154152563466, 0.8656795698009059, 0.8169244250655985, 0.7630349380748215, 0.7051551486730421, 0.6444471638189128, 0.5820543721999102, 0.5190714498019134, 0.4565227540390519, 0.3953494630545558, 0.3364045663203221, 0.2804538396600353, 0.22818044972937274, 0.18019088868338126, 0.1370204394283229, 0.09913710685300767, 0.06694368690071048, 0.04077820340389219, 0.020913240996055724, 0.0075547585793112396, 0.0008408637713412608]",,,,,,,
50,0.0041753189365604,numeric,"[0.0, 0.0, 2.5004247077770497e-09, 1.4416752777785347e-07, 4.071701868812122e-06, 6.515331664131585e-05, 0.000644280409895056, 0.004166940647625672, 0.018326024871400906, 0.056326989646461566, 0.12334686038544654, 0.19499181847964012, 0.22436645431834157, 0.1886618859135738, 0.1159348665597518, 0.05186256388042849, 0.016751941158459637, 0.0038563074107099706, 0.0006206472526600334, 6.795680486755189e-05, 4.86931648545835e-06, 2.1575455174794275e-07, 5.4202411463980245e-09, 0.0, 0.0, 0.0]",23.914976360649263,584.4347742173218,14575.589266728635,370540.0109565678,12.50867988690868,0.5558893832931062,463.134656990529
50,0.0041753189365604,analytic,"[0.0, 0.0, 1.3486322378358982e-09, 8.385883508649307e-08, 2.547977916506515e-06, 4.37482242848324e-05, 0.0004629072998587635, 0.003194059526124097, 0.014939185661620074, 0.04866796948856491, 0.11255355192731141, 0.1871892376342669, 0.22566638433632136, 0.1979329618933691, 0.12627214088079766, 0.05834131630587557, 0.01935511594325829, 0.004548512265670913, 0.0007423453905467729, 8.181546032806614e-05, 5.8518256122299734e-06, 2.5637021978958046e-07, 6.297497517063423e-09, 0.0, 0.0, 0.0]",24.1872161170287,597.3699308307396,15046.396263636329,386078.1465401555,12.348507338886634,0.3286133620131295,451.4395777275786
50,0.0041753189365604,thermal,"[0.0, 0.0, 2.418245196011846e-09, 1.4025129081073946e-07, 3.982881768706108e-06, 6.405388782329485e-05, 0.0006362878121835927, 0.004131663845695751, 0.018232311233700987, 0.05619149655202679, 0.12329802411165733, 0.19516001219665316, 0.2246627118904241, 0.18883758577751206, 0.11589459023220788, 0.05173010141100331, 0.01665607611557741, 0.003818200313454207, 0.0006113034518368406, 6.651205372917964e-05, 4.7305009431866755e-06, 2.0781358684205003e-07, 5.170092053900088e-09, 0.0, 0.0, 0.0]",23.914976357707857,584.4025486704727,14573.26285114443,370425.6980110762,12.476454480746952,0.5414884356978291,460.78278035321273
50,0.0067233575364993,pk,"[0.99876642913598, 0.9889485366008355, 0.9695806235377255, 0.941186934935116, 0.9045250597028422, 0.8605515832477777, 0.8103773760011662, 0.755214796952173, 0.6963208077651715, 0.6349415768340261, 0.5722648635753587, 0.5093856781738543, 0.44728827551600725, 0.3868440426084261, 0.3288214179095717, 0.27390184884003876, 0.22269564962376598, 0.17575332755919434, 0.13357063840625055, 0.0965881847811075, 0.06518792380246768, 0.03968921378999902, 0.02034627223492653, 0.00734770716327134, 0.0008176866689351824]",,,,,,,
50,0.0067233575364993,numeric,"[0.0, 0.0, 3.732945917026923e-09, 2.0619969187194106e-07, 5.581163578639516e-06, 8.562317459452585e-05, 0.0008121642688845214, 0.005041232923257932, 0.021291212874504358, 0.06288496343440304, 0.13242271632348912, 0.2014551989440531, 0.22324709197213993, 0.18093694850196385, 0.10725801463725412, 0.04632380369439394, 0.014458155466657623, 0.003218676586933267, 0.0005013750097937985, 5.317496960471624e-05, 3.693426115034485e-06, 1.5875293686327022e-07, 3.871443647315148e-09, 0.0, 0.0, 0.0]",23.68183290854216,573.3567557515353,14172.172078530411,357213.46077501803,12.527545843424718,0.6826970025576884,464.5061987621011
50,0.0067233575364993,analytic,"[0.0, 0.0, 2.6158791426472048e-09, 1.5332564903546644e-07, 4.385607697956817e-06, 7.078766486606926e-05, 0.0007030962689334475, 0.004546845950093844, 0.01989857156850466, 0.060548186013639996, 0.13054610806319147, 0.20200347914576197, 0.2260891956728023, 0.1836768014362763, 0.108260808221266, 0.046086614185393456, 0.0140450520918458, 0.0030219428224270515, 0.00044989554216076085, 4.5043522113442415e-05, 2.9129600654401422e-06, 1.1475984236235565e-07, 2.5186243579234906e-09, 0.0, 0.0, 0.0]",23.721935740911203,574.9753620503384,14220.98819906758,358501.26522662665,12.245126754418038,0.5033878870635817,443.9638115337584
50,0.0067233575364993,thermal,"[0.0, 0.0, 3.501421562725426e-09, 1.956198123523131e-07, 5.351373803880305e-06, 8.290395918613967e-05, 0.0007933143018476098, 0.004962249102074342, 0.021093915917668432, 0.06262503567742281, 0.13237177948154033, 0.2018329321540011, 0.22381752688434345, 0.18122305107577819, 0.10713961106223241, 0.04606723366960058, 0.014288393545652388, 0.0031552321491044697, 0.00048662157527786296, 5.100312340655532e-05, 3.494342344744512e-06, 1.478747960649933e-07, 3.5438913524765778e-09, 0.0, 0.0, 0.0]",23.681832906574527,573.2944585299875,14167.7206977991,356996.8823010033,12.465248715071423,0.6572502083872678,459.9666388091864
50,0.0067233575364993,pk,"[0.99876642913598, 0.9889485366008355, 0.9695806235377255, 0.941186934935116, 0.9045250597028422, 0.8605515832477777, 0.8103773760011662, 0.755214796952173, 0.6963208077651715, 0.6349415768340261, 0.5722648635753587, 0.5093856781738543, 0.44728827551600725, 0.3868440426084261, 0.3288214179095717, 0.27390184884003876, 0.22269564962376598, 0.17575332755919434, 0.13357063840625055, 0.0965881847811075, 0.06518792380246768, 0.03968921378999902, 0.02034627223492653, 0.00734770716327134, 0.0008176866689351824]",,,,,,,
50,0.0067233575364993,numeric,"[0.0, 0.0, 3.732945917026923e-09, 2.0619969187194106e-07, 5.581163578639516e-06, 8.562317459452585e-05, 0.0008121642688845214, 0.005041232923257932, 0.021291212874504358, 0.06288496343440304, 0.13242271632348912, 0.2014551989440531, 0.22324709197213993, 0.18093694850196385, 0.10725801463725412, 0.04632380369439394, 0.014458155466657623, 0.003218676586933267, 0.0005013750097937985, 5.317496960471624e-05, 3.693426115034485e-06, 1.5875293686327022e-07, 3.871443647315148e-09, 0.0, 0.0, 0.0]",23.68183290854216,573.3567557515353,14172.172078530411,357213.46077501803,12.527545843424718,0.6826970025576884,464.5061987621011
50,0.0067233575364993,analytic,"[0.0, 0.0, 2.6158791426472048e-09, 1.5332564903546644e-07, 4.385607697956817e-06, 7.078766486606926e-05, 0.0007030962689334475, 0.004546845950093844, 0.01989857156850466, 0.060548186013639996, 0.13054610806319147, 0.20200347914576197, 0.2260891956728023, 0.1836768014362763, 0.108260808221266, 0.046086614185393456, 0.0140450520918458, 0.0030219428224270515, 0.00044989554216076085, 4.5043522113442415e-05, 2.9129600654401422e-06, 1.1475984236235565e-07, 2.5186243579234906e-09, 0.0, 0.0, 0.0]",23.721935740911203,574.9753620503384,14220.98819906758,358501.26522662665,12.245126754418038,0.5033878870635817,443.9638115337584
50,0.0067233575364993,thermal,"[0.0, 0.0, 3.501421562725426e-09, 1.956198123523131e-07, 5.351373803880305e-06, 8.290395918613967e-05, 0.0007933143018476098, 0.004962249102074342, 0.021093915917668432, 0.06262503567742281, 0.13237177948154033, 0.2018329321540011, 0.22381752688434345, 0.18122305107577819, 0.10713961106223241, 0.04606723366960058, 0.014288393545652388, 0.0031552321491044697, 0.00048662157527786296, 5.100312340655532e-05, 3.494342344744512e-06, 1.478747960649933e-07, 3.5438913524765778e-09, 0.0, 0.0, 0.0]",23.681832906574527,573.2944585299875,14167.7206977991,356996.8823010033,12.465248715071423,0.6572502083872678,459.9666388091864
50,0.0108263673387405,pk,"[0.9987387590572803, 0.9887071886908729, 0.9689492718362099, 0.9400477591621095, 0.9028128304774893, 0.8582197092227106, 0.8073472450155472, 0.7513303317342703, 0.6913337120737402, 0.628545225791983, 0.5641766556897984, 0.49945550042422604, 0.43559509909135474, 0.373742483949163, 0.314916887264278, 0.2599591533438919, 0.20950918615611985, 0.16401712509015468, 0.12378091169269928, 0.08899495384344364, 0.05979442464780179, 0.036285489612764135, 0.018559265712895946, 0.0066929952922156295, 0.0007443340961213828]",,,,,,,
50,0.0108263673387405,numeric,"[0.0, 0.0, 5.14735782313866e-09, 2.778613259507027e-07, 7.341858057987809e-06, 0.00010978814389499682, 0.001013091688940136, 0.006103325895205538, 0.024950414296621582, 0.07111266607727346, 0.14402211055973788, 0.20996240751194903, 0.22211623918119572, 0.17116454003145737, 0.0960762039095074, 0.03912608311859254, 0.01146619298598225, 0.0023867685562969448, 0.0003462115441627566, 3.405730769857982e-05, 2.185825455146013e-06, 8.650688740396373e-08, 1.936087572607328e-09, 0.0, 0.0, 0.0]",23.3845129968893,559.1974653368295,13655.48810823058,340113.32113553945,12.362017235145004,0.768206827899121,452.5218594359467
