steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5000000000000001,0.25000000000003636,0.5000000000000001,0.25000000000003636,10
5,0.3045381969193707,0.2531832646905273,0.3045381969193678,0.30054715859934733,10
10,0.43919517288150234,0.29962491348895853,0.43919517288150245,0.3830850527671191,10
15,0.39633969768594735,0.2736946794517923,0.3963396976855428,0.389094814006437,10
20,0.433945959211691,0.2925294407687309,0.43394595921169193,0.4146410144624451,10
25,0.4644946684578679,0.28862186235510817,0.4644946684578656,0.4127170127655427,10
30,0.49271274769541673,0.30536993416532754,0.4927127476954151,0.41793481749366035,10
35,0.49724781504283594,0.2981808615886646,0.4972478150428367,0.4230803382785689,10
40,0.4766186320283892,0.2971803753935346,0.47661863202838795,0.429775291536339,10
45,0.4625033758147434,0.3052936365571032,0.46250337581474377,0.4504225145299051,10
50,0.4575831892858492,0.30328958596535316,0.45758318928584435,0.43443905473777705,10
55,0.4700944928139565,0.3218322447551193,0.4700944928139576,0.4323249978806143,10
60,0.46854370347194985,0.30204128885867315,0.4685437034719493,0.44178730904135594,10
65,0.4506762033600148,0.3271573568350161,0.45067620336001357,0.4474135294793405,10
70,0.4540877777286151,0.3166010781279651,0.45408777772861725,0.4426858657610683,10
75,0.47268434191237063,0.3152748454830467,0.4726843419123698,0.4507976630667008,10
80,0.45918129603716495,0.30927780325931054,0.45918129603716573,0.45047603762436667,10
85,0.4715828671832531,0.3051290399607303,0.47158286718325165,0.45061834330776945,10
90,0.4297955545046552,0.31371676380482766,0.4297955545046561,0.4433743418764084,10
95,0.5081159277686076,0.3116014090235161,0.5081159277686056,0.44897970916562824,10
100,0.4570988639978757,0.329582241516521,0.45709886399787697,0.45455548338036805,10
105,0.46466471453937813,0.3132287228233247,0.4646647145393779,0.44742942292337373,10
110,0.49844445994530406,0.31316656211975874,0.49844445994530184,0.44756384498993157,10
115,0.48067253621815614,0.31585863389023866,0.48067253621815426,0.4584831478965134,10
120,0.46732827753979994,0.3198542975868677,0.46732827753980044,0.4590717262821408,10
125,0.4812416812744608,0.31866097576116725,0.4812416812744606,0.4591593017869309,10
130,0.4728033620110847,0.3012882295136078,0.47280336201108286,0.451987224002678,10
135,0.4796395835528705,0.3093322394011163,0.4796395835528712,0.4557430089531772,10
140,0.5023278982997916,0.31658649916462556,0.502327898299791,0.4472246697322271,10
145,0.4571651888107763,0.3241551522054939,0.45716518881077756,0.46308419182245414,10
150,0.4955658880762882,0.3169735915070512,0.49556588807628704,0.45548883918670524,10
155,0.49479312729081987,0.32206143970320433,0.494793127290815,0.46544823329758855,10
160,0.46670736385411205,0.32131923714572985,0.4667073638541072,0.4572443196949189,10
165,0.4589488650213843,0.3144466108505108,0.45894886502138477,0.4527104070239193,10
170,0.4817127326663989,0.3177671015088981,0.481712732666398,0.46627603726873074,10
175,0.4970978268494267,0.3199455456533876,0.49709782684942316,0.45880718248197355,10
180,0.4959979549582683,0.3183023197263656,0.49599795495826837,0.4571494696586115,10
185,0.4868858501385584,0.30562294872010787,0.48688585013855884,0.4641752246333135,10
190,0.4757600800064118,0.32121890291343924,0.47576008000641073,0.4594602413110215,10
195,0.4562094565660487,0.3229846428117492,0.45620945656605044,0.459110381225255,10
200,0.4753181095620578,0.3226896662347035,0.47531810956205667,0.46344768373717216,10
