steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5,0.25000000000000067,0.5,0.2500000000000007,50
1,0.330797693672487,0.18600196797607374,0.33079769367248707,0.2150453464838419,50
2,0.3113064286281856,0.2158850497192908,0.3113064286281856,0.26568757419857947,50
3,0.3273024066236975,0.24164665347320036,0.3273024066236975,0.30792815578334487,50
4,0.3246382071364261,0.2539842174765138,0.3246382071364261,0.3362518460595572,50
5,0.3446424488181741,0.27940239897742836,0.3446424488181741,0.35405337754230237,50
6,0.3629291231508675,0.2764774178284039,0.36292912315086745,0.37098329182765966,50
7,0.3892581403058671,0.2767944054429531,0.38925814030586686,0.3943746218084511,50
8,0.38048051118813375,0.2850312199159826,0.3804805111881338,0.40150141677581014,50
9,0.3922679277564164,0.2882175118802739,0.3922679277564165,0.4099379211086324,50
10,0.41961638776533133,0.29176888618367774,0.4196163877653312,0.40956336366761337,50
11,0.4090300236546276,0.2977275684092181,0.40903002365462743,0.4179237215937331,50
12,0.4056765394246893,0.29780741877470335,0.40567653942468923,0.4215520824714325,50
13,0.40758134913960115,0.29851171501052887,0.40758134913960103,0.4312605092790783,50
14,0.40479893936243244,0.3077456999422583,0.4047989393624323,0.42371094515795704,50
15,0.4212907305189365,0.28738612701042554,0.4212907305189367,0.4283031072244903,50
16,0.41433082365560414,0.30692218687499523,0.4143308236556057,0.43737012870793884,50
17,0.41933173955960046,0.3073757198239175,0.41933173955960024,0.43110819967548897,50
18,0.41137310058223414,0.30212641358469694,0.41137310058223414,0.4405667466867772,50
19,0.41622883300084496,0.3098745491493585,0.416228833000845,0.44239498616871664,50
20,0.419384930369167,0.3117422482487111,0.4193849303691672,0.44364478884712677,50
