steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5000000000000001,0.25000000000003636,0.5000000000000001,0.25000000000003636,50
20,0.10402958545537225,0.09511655512088518,0.10402958545537189,0.09822684114760165,50
40,0.11069487386045129,0.12377261805583627,0.1106948738604503,0.13247754390277605,50
60,0.12487124825677878,0.1508378103011479,0.1248712482567798,0.16611601394806086,50
80,0.1471820550142922,0.17971622896570014,0.14718205501429288,0.204860720851498,50
100,0.15960549360120097,0.1938201578955459,0.15960549360119983,0.2243960434884002,50
120,0.1796356261442506,0.21223823451627744,0.17963562614425121,0.2533733153351295,50
140,0.1892021935474773,0.21861499518597693,0.18920219354747714,0.2654283871365772,50
160,0.20561103487125393,0.23405293923013587,0.20561103487125287,0.2865121214185217,50
180,0.2196336423314864,0.23953130879141757,0.21963364233148447,0.3001388724731703,50
200,0.23316639572953876,0.24822986449933507,0.23316639572953812,0.3134662073102595,50
220,0.24418066981279626,0.25146737082929066,0.24418066981284184,0.32401528553673414,50
240,0.26184177558832217,0.258791117312829,0.2618417755882739,0.3388509879008302,50
260,0.27289663840109796,0.2598817947346376,0.27289663840109674,0.3492199210624176,50
280,0.28433810982613705,0.26889669302671504,0.2843381098261367,0.3600815909848018,50
300,0.29469161925982934,0.2705312798243182,0.2946916192598222,0.36480186027342143,50
320,0.2944046361838769,0.2740817836819415,0.2944046361838759,0.3681878218573752,50
340,0.304413002658701,0.2728299378064656,0.30441300265870014,0.37288501637027366,50
360,0.30559168454392405,0.2731320471733392,0.30559168454424146,0.3788977503879892,50
380,0.3121124083602141,0.2739684632300678,0.31211240836021253,0.3800474754602953,50
400,0.3274207144124086,0.282668696144703,0.3274207144124074,0.3870728322000832,50
