steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5,0.25000000000000067,0.5,0.2500000000000007,50
1,0.4659308432386047,0.20895191576340091,0.4659308432386049,0.28198740844978865,50
2,0.46667372037312044,0.2528460424603497,0.4666737203731205,0.3416506410886907,50
3,0.444395976561956,0.27700213073089,0.4443959765619562,0.36242529303328086,50
4,0.45787890973384443,0.2690503353795141,0.45787890973384415,0.3703909029625535,50
5,0.4770977442744509,0.28605456343006375,0.47709774427445106,0.38712024978889553,50
6,0.4846273268238537,0.28684811405532207,0.4846273268238536,0.4053375380166354,50
7,0.45214174525619455,0.2945785662171508,0.45214174525619477,0.41094608189498877,50
8,0.49335975234284013,0.28715799919681134,0.49335975234284024,0.4197972118941067,50
9,0.4624783403669282,0.29602599610368,0.46247834036692825,0.43596619120660096,50
10,0.47698530867666816,0.30164595749910034,0.4769853086766684,0.42831123771231494,50
11,0.45659126760461105,0.2971002688391598,0.4565912676046109,0.4321929224919966,50
12,0.4696086249468175,0.3118258280811649,0.46960862494681743,0.44754966626828396,50
13,0.4967437045408708,0.3254734279604775,0.49674370454087075,0.4537381984057518,50
14,0.4683408350029646,0.32622226857857783,0.46834083500296464,0.467012837119346,50
15,0.46778656613416403,0.3116933304424602,0.4677865661341639,0.4572721022520813,50
16,0.4811303615889921,0.3248711711459483,0.4811303615889922,0.47553144968727457,50
17,0.4625735036819089,0.3132435039218643,0.4625735036819091,0.46799135223760757,50
18,0.4768609596097062,0.32450851340151166,0.47686095960970604,0.4734632886769308,50
19,0.4754220353346239,0.3234712031889432,0.47542203533462385,0.48345383650460255,50
20,0.4658206982725398,0.3333479241724976,0.4658206982725397,0.4802170141189592,50
21,0.4769919344588247,0.3343458088885414,0.47699193445882465,0.48250973652937895,50
22,0.4932662562013534,0.3382226257390804,0.49326625620135334,0.48033093508289576,50
23,0.4391020244884319,0.32428880629589185,0.4391020244884317,0.4646446899375629,50
24,0.47639274880709537,0.3244831713202071,0.4763927488070954,0.4724265003288576,50
25,0.4963698231257328,0.3341250574891689,0.4963698231257327,0.482244940519757,50
26,0.4655322325255689,0.313588270653398,0.4655322325255688,0.4750873546738113,50
27,0.49700773040587615,0.32927318137141265,0.49700773040587604,0.47031978468336355,50
28,0.4683485488334169,0.3192995894101114,0.46834854883341703,0.49124037407287025,50
29,0.4736152247692935,0.3203159089373739,0.47361522476929363,0.48025965959845607,50
30,0.4463160201341866,0.3408319721936753,0.4463160201341866,0.4901185065655973,50
31,0.479646708512681,0.33705592693484177,0.47964670851268104,0.4832015441941572,50
32,0.4955767979153021,0.3331524306869803,0.4955767979153019,0.49564035726774414,50
33,0.48391190478440393,0.3301533594384295,0.48391190478440393,0.4969000012998187,50
34,0.469191373422522,0.3383234924331033,0.4691913734225219,0.48562840292971077,50
35,0.4920493832817345,0.3267840682902526,0.4920493832817344,0.49827307824537287,50
36,0.5077727435119885,0.3257040275425311,0.5077727435119885,0.49042742906363906,50
37,0.46515029169339317,0.334442175788937,0.46515029169339306,0.4935116718201549,50
38,0.4904711261675686,0.337043103061675,0.49047112616756855,0.4949465527290329,50
39,0.46515714345105286,0.3303832155373043,0.46515714345105275,0.4906289866248102,50
40,0.47361570901928124,0.34062733090878056,0.4736157090192812,0.48907281442185135,50
41,0.47731369622885933,0.32729832975539525,0.4773136962288594,0.4944827380277097,50
42,0.4736859531783755,0.32588258365951767,0.47368595317837564,0.4906091288486817,50
43,0.510353919274641,0.31979342688789375,0.510353919274641,0.4910296817692018,50
44,0.48423865023767904,0.3233650469064232,0.4842386502376791,0.491061420458449,50
45,0.4785058488207843,0.33833655999805096,0.47850584882078423,0.4950807603128933,50
46,0.48490123017728753,0.32594701823689126,0.4849012301772877,0.4978831286041537,50
47,0.49731312972259156,0.3330856926878388,0.49731312972259145,0.4970112073800202,50
48,0.5205056766500692,0.3286861532050469,0.520505676650069,0.49371376676172324,50
49,0.4922986602690706,0.33081029534986295,0.4922986602690706,0.49821108562890404,50
50,0.47569486821522344,0.3439300681876009,0.47569486821522355,0.4930976249085052,50
