steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5,0.25000000000000017,0.5,0.2500000000000002,100
10,0.014122062855510407,0.027672830762473063,0.014122062855510278,0.027672830762472792,100
20,0.0006781840746690813,0.0013554299475842732,0.0006781840746696049,0.0013554299475856176,100
30,6.285005207775808e-05,0.0001256883603181103,6.285005207799792e-05,0.00012568836031851444,100
40,0.00020694041336130145,0.0004137636728961047,0.00020694041336116118,0.00041376367289584846,100
50,0.00018264214749371448,0.00036521714355782463,0.00018264214749365296,0.00036521714355770173,100
60,8.063023583688151e-05,0.00016123629774044836,8.063023583661584e-05,0.00016123629773986958,100
70,4.4310311308297873e-05,8.86166852839814e-05,4.431031130875429e-05,8.861668528496147e-05,100
80,4.6110348865296275e-05,9.221219410661283e-05,4.611034886573097e-05,9.221219410745048e-05,100
90,3.558855106739351e-05,7.117442968196063e-05,3.5588551067357814e-05,7.117442968220642e-05,100
100,2.8220607833872936e-05,5.643805396683187e-05,2.8220607833929454e-05,5.643805396692116e-05,100
