steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5,0.2500000000000007,0.5,0.2500000000000007,1
1,0.25607960898426924,0.14470122196962718,0.25607960898426924,0.14470122196962718,1
2,0.20280627590936945,0.13663553788904315,0.20280627590936945,0.13663553788904315,1
3,0.1633966325405292,0.11200038030349568,0.1633966325405292,0.11200038030349568,1
4,0.13691073651691474,0.09970448061276194,0.13691073651691474,0.09970448061276194,1
5,0.1262631004133234,0.1054229396999116,0.1262631004133234,0.1054229396999116,1
6,0.11928152754461847,0.1086002240258789,0.11928152754461847,0.1086002240258789,1
7,0.11530748681331646,0.11089310556708643,0.11530748681331646,0.11089310556708643,1
8,0.1119986413490516,0.11030004221298902,0.1119986413490516,0.11030004221298902,1
9,0.10928286286689366,0.10981301821861582,0.10928286286689366,0.10981301821861582,1
10,0.10484165777417775,0.10705689548974592,0.10484165777417775,0.10705689548974592,1
11,0.09768606894235957,0.10125496575500256,0.09768606894235957,0.10125496575500256,1
12,0.09268973396109267,0.10207775353388664,0.09268973396109267,0.10207775353388664,1
13,0.08689040997865818,0.10245006585009953,0.08689040997865818,0.10245006585009953,1
14,0.07778994213986061,0.09583333352778628,0.07778994213986061,0.09583333352778628,1
15,0.07126852462377134,0.09267149527519507,0.07126852462377134,0.09267149527519507,1
16,0.06683146100696316,0.09139991368333804,0.06683146100696316,0.09139991368333804,1
17,0.06157052218467546,0.08625947542678589,0.06157052218467546,0.08625947542678589,1
18,0.05834716184555777,0.08336989980390033,0.05834716184555777,0.08336989980390033,1
19,0.05661029727217184,0.08223775037963547,0.05661029727217184,0.08223775037963547,1
20,0.054485829847667824,0.07978391868453705,0.054485829847667824,0.07978391868453705,1
21,0.05295268800507584,0.0785429308757154,0.05295268800507584,0.0785429308757154,1
22,0.05084072907579022,0.07656691668896384,0.05084072907579022,0.07656691668896384,1
23,0.047608705711901046,0.07286110935633983,0.047608705711901046,0.07286110935633983,1
24,0.04433079350399503,0.0693692295155135,0.04433079350399503,0.0693692295155135,1
25,0.040896000165144844,0.06551683864114224,0.040896000165144844,0.06551683864114224,1
26,0.03743643843788479,0.06124358086571787,0.03743643843788479,0.06124358086571787,1
27,0.034193550950627,0.05684876469159701,0.034193550950627,0.05684876469159701,1
28,0.03188893030781369,0.05374854876376881,0.03188893030781369,0.05374854876376881,1
29,0.03061512579515734,0.0522148857922463,0.03061512579515734,0.0522148857922463,1
30,0.029155218916954606,0.0499650111839774,0.029155218916954606,0.0499650111839774,1
31,0.028110799083441128,0.048370678040949716,0.028110799083441128,0.048370678040949716,1
32,0.027578372822170256,0.047786352072497804,0.027578372822170256,0.047786352072497804,1
33,0.026295153256625285,0.0458040092780958,0.026295153256625285,0.0458040092780958,1
34,0.024798853143921315,0.04353513625512984,0.024798853143921315,0.04353513625512984,1
35,0.02321847656858384,0.0411931276014771,0.02321847656858384,0.0411931276014771,1
36,0.021163092968532127,0.03790336740033814,0.021163092968532127,0.03790336740033814,1
37,0.019405200368828417,0.03511622804095253,0.019405200368828417,0.03511622804095253,1
38,0.017951785354202096,0.03278903226238707,0.017951785354202096,0.03278903226238707,1
39,0.016556821959666446,0.03041782550507685,0.016556821959666446,0.03041782550507685,1
40,0.01565190672213141,0.02888630252475089,0.01565190672213141,0.02888630252475089,1
41,0.015179005617402203,0.028118174063574593,0.015179005617402203,0.028118174063574593,1
42,0.014761373056557881,0.027407925306580722,0.014761373056557881,0.027407925306580722,1
43,0.01423363264836057,0.026471863052634954,0.01423363264836057,0.026471863052634954,1
44,0.013672359139048296,0.025498302156672547,0.013672359139048296,0.025498302156672547,1
45,0.013070793851764234,0.024487176534846042,0.013070793851764234,0.024487176534846042,1
46,0.012119492528976348,0.022808711915734324,0.012119492528976348,0.022808711915734324,1
47,0.011017364290030978,0.02083304087797042,0.011017364290030978,0.02083304087797042,1
48,0.010140245269947315,0.01928309573832587,0.010140245269947315,0.01928309573832587,1
49,0.00927096175960829,0.017706936697598007,0.00927096175960829,0.017706936697598007,1
50,0.00855523815658506,0.016391236503979216,0.00855523815658506,0.016391236503979216,1
51,0.008191485677889425,0.01573841145909952,0.008191485677889425,0.01573841145909952,1
52,0.007823231112580167,0.01504705005211823,0.007823231112580167,0.01504705005211823,1
53,0.007598023165425023,0.014625959312913606,0.007598023165425023,0.014625959312913606,1
54,0.007539116904628608,0.014535711819304123,0.007539116904628608,0.014535711819304123,1
55,0.007201081446846343,0.013896837554131083,0.007201081446846343,0.013896837554131083,1
56,0.006768903653121827,0.013083863045347694,0.006768903653121827,0.013083863045347694,1
57,0.00636901667262172,0.012346441489155752,0.00636901667262172,0.012346441489155752,1
58,0.005827852864831479,0.011328954254125168,0.005827852864831479,0.011328954254125168,1
59,0.0052561235837194015,0.010243797975060125,0.0052561235837194015,0.010243797975060125,1
60,0.004766433432495032,0.00931030740367521,0.004766433432495032,0.00931030740367521,1
61,0.0044534055178573695,0.008716218589344597,0.0044534055178573695,0.008716218589344597,1
62,0.004235097103405347,0.008299374569860147,0.004235097103405347,0.008299374569860147,1
63,0.004042322276284562,0.007924720978657773,0.004042322276284562,0.007924720978657773,1
