steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5,0.25000000000000067,0.5,0.2500000000000007,50
1,0.2573656547311959,0.1460349712463777,0.257365654731196,0.1460438669057394,50
2,0.2047085679146804,0.1367473077619778,0.2047085679146803,0.13738717262839,50
3,0.1670646233824339,0.1175811682393381,0.167064623382434,0.1179739218220951,50
4,0.1411768542183314,0.1077574410384192,0.1411768542183313,0.1081797519834483,50
5,0.1332092340837698,0.1170812669661863,0.1332092340837698,0.1178183156357183,50
6,0.1284673902046826,0.1259169372695996,0.1284673902046828,0.1271605998271574,50
7,0.1242912591457601,0.1265054766003037,0.12429125914576,0.127870591441652,50
8,0.1226162697712929,0.1292582313877638,0.122616269771293,0.1309676204827373,50
9,0.1207581331841715,0.1277783064597643,0.1207581331841715,0.1298133315101859,50
10,0.1151397196524785,0.1291452711616779,0.1151397196524786,0.1313742825794037,50
11,0.1131968829003567,0.1279893925466009,0.1131968829003569,0.12975615584836,50
12,0.1077326781154006,0.1294901465222102,0.1077326781154006,0.131329350205874,50
13,0.1013210713294593,0.1335093174250938,0.1013210713294594,0.1363850286678039,50
14,0.0953739114035576,0.1264307108480665,0.0953739114035576,0.1298297813906003,50
15,0.0904666128497823,0.1245429766979783,0.0904666128497824,0.1273052830824386,50
16,0.0884046619218752,0.125683867613417,0.088404661921875,0.1287129392421221,50
17,0.0867820514341284,0.1278568355147823,0.0867820514341285,0.1315873443136144,50
18,0.0870751706629134,0.1298144582794072,0.0870751706629133,0.1332808230041297,50
19,0.0799212560401056,0.1221368196791698,0.0799212560401057,0.1254565473221588,50
20,0.0792415083549641,0.1228032583674862,0.07924150835496405,0.12641725752597247,50
21,0.0798846250149385,0.1243404569374329,0.0798846250149386,0.1287814239192571,50
22,0.0795101317491587,0.122614582309435,0.0795101317491587,0.1277582017241912,50
23,0.0749287418701033,0.1188708602812377,0.0749287418701033,0.1236616565486904,50
24,0.0797092125411269,0.1258369411431832,0.0797092125411269,0.1329743049541361,50
25,0.0824900478155412,0.1298745262462397,0.0824900478155413,0.1372918459171145,50
26,0.0701098622792506,0.1165929238054322,0.0701098622792506,0.1211644368086638,50
27,0.0728660730498596,0.1204478612457837,0.0728660730498596,0.1281206403980422,50
28,0.0659725693412903,0.1116404259164575,0.0659725693412903,0.1172327055965487,50
29,0.0728620971705102,0.1202500889642813,0.0728620971705103,0.1282454795297706,50
30,0.0735862051292326,0.1220855670679499,0.0735862051292325,0.1297177812997033,50
31,0.0627929112382055,0.1055944322837973,0.0627929112382055,0.1127831851633851,50
32,0.0702689211061343,0.1196685262571727,0.0702689211061343,0.1260139441240551,50
33,0.0681849011467438,0.1120337749202471,0.0681849011467438,0.1219993483889531,50
34,0.0829814284257267,0.135166822395507,0.0829814284257266,0.1471098786588215,50
35,0.0784127502072453,0.1304934350890973,0.0784127502072453,0.1407027286625599,50
36,0.0727388166790233,0.1199256752982297,0.0727388166790233,0.1306843434307724,50
37,0.0736950110882332,0.1231122140266671,0.0736950110882332,0.1330802873430564,50
38,0.0726852226377749,0.1227739118776811,0.0726852226377749,0.1316566323456246,50
39,0.0733063925781173,0.1225331973246082,0.0733063925781172,0.1327342568344324,50
40,0.06656223912380735,0.11266541352129086,0.0665622391238073,0.12191784545699332,50
41,0.0786574360286055,0.1309311393876827,0.0786574360286053,0.1406881569741299,50
42,0.0730443893361864,0.1198207042662293,0.0730443893361863,0.1315443912024495,50
43,0.0859143255694872,0.1368846082303356,0.0859143255694873,0.1530309182522291,50
44,0.0719351373632533,0.1216571448221015,0.0719351373632534,0.1305238351376237,50
45,0.0785971675156875,0.1294942447966207,0.0785971675156875,0.1410925114243243,50
46,0.0793344524556313,0.1317805356386453,0.0793344524556312,0.1426983905898712,50
47,0.0738280741740286,0.1233453254174825,0.0738280741740286,0.1335629632587652,50
48,0.0738592616024953,0.1219011943869562,0.0738592616024952,0.1337972838755271,50
49,0.0674966880537467,0.1147439009123349,0.0674966880537468,0.1230922181928053,50
50,0.0765647637652818,0.1278473557111658,0.0765647637652821,0.1376482900965185,50
60,0.09570420876814162,0.15223035016925165,0.0957042087681415,0.1675717554176948,50
70,0.099220796314903,0.1471352699837563,0.0992207963149028,0.1723886867200043,50
80,0.09555883380226404,0.1488309919594465,0.09555883380226407,0.16803010248706202,50
90,0.1101653109214216,0.1629888451329856,0.1101653109214216,0.1899573169717256,50
100,0.12992160878595865,0.1790518662333767,0.12992160878595851,0.21634814256708204,50
110,0.138195495300644,0.1869993038687252,0.1381954953006441,0.2252896060812022,50
120,0.15799348439010455,0.21771053394582246,0.15799348439010455,0.2540284578294441,50
130,0.1589375638225776,0.2062348469975827,0.1589375638225776,0.2517326222092199,50
140,0.15449838179768308,0.2092539803760906,0.15449838179768297,0.2513334811406029,50
150,0.1756939017081441,0.2239713711225159,0.1756939017081441,0.2742074043100317,50
160,0.202932755142318,0.23669050793974172,0.2029327551423179,0.3018258307240515,50
170,0.1985768493342964,0.2307256576704959,0.1985768493342962,0.2959007916953452,50
180,0.19863768864564119,0.2386275008945757,0.19863768864564119,0.3002109725432081,50
190,0.215690856894515,0.2459982677862034,0.2156908568945149,0.3140667868004738,50
200,0.2129575354375878,0.24216056291293542,0.21295753543758772,0.3089600667661891,50
210,0.2142420577001774,0.2395990404289656,0.2142420577001774,0.3154139975677464,50
220,0.22499309211713958,0.24058170378379834,0.22499309211713955,0.3188109919562142,50
230,0.2289504991379866,0.2396814944107366,0.2289504991379865,0.3247224638910871,50
240,0.21574589481752401,0.25410260083210007,0.21574589481752385,0.32021362488979993,50
250,0.2182325675932768,0.2372451937941194,0.2182325675932769,0.3141606071979573,50
260,0.2463275111901,0.2667826476252131,0.2463275111901,0.34214173098242606,50
270,0.2629228567663768,0.2721514208011047,0.2629228567663769,0.3592041900023526,50
280,0.2559739484239873,0.25522408101030825,0.2559739484239872,0.34974627474728814,50
290,0.2672113624659844,0.2619282092403003,0.2672113624659845,0.3599918636704087,50
300,0.25804707310530356,0.2623452523458556,0.2580470731053034,0.35626539624355286,50
310,0.2894697164305643,0.2794033507961297,0.2894697164305645,0.3754634880624777,50
320,0.30172261670821304,0.28774742651557816,0.30172261670821326,0.3803658273993866,50
330,0.2725126195470054,0.2731267235440073,0.2725126195470054,0.3674743665968036,50
340,0.2804566945888324,0.2725904400216136,0.2804566945888323,0.3707324531737757,50
350,0.2887285421629819,0.2797550899314515,0.2887285421629821,0.379343236116094,50
360,0.31416840104409066,0.28337020426128684,0.31416840104409066,0.3879781385122131,50
370,0.3293977981990895,0.2799120067755232,0.3293977981990896,0.3957849862217856,50
380,0.30705284394671845,0.2782920733813619,0.30705284394671867,0.38544553027348255,50
390,0.3114144914138956,0.2872794679549146,0.3114144914138955,0.3851907939073886,50
400,0.3023069878719657,0.2735842389151898,0.30230698787196547,0.3851416587030128,50
