steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5000000000000001,0.25000000000003636,0.5000000000000001,0.25000000000003636,50
1,0.35203078105809593,0.19564799979841227,0.3520307810580954,0.22935111853932766,50
2,0.4040138873020419,0.23368208279218108,0.40401388730204113,0.323177766027477,50
3,0.3752535419140364,0.25086415917458327,0.37525354191403354,0.3394168944223725,50
4,0.4257930875034726,0.2535262690810863,0.4257930875033989,0.3741898866838301,50
5,0.4053258819965713,0.24855035672162992,0.4053258819966235,0.37045733166925404,50
6,0.45238443216048985,0.28504231059815266,0.452384432160489,0.3911769184810646,50
7,0.4150709736050607,0.2710112663301087,0.4150709736050656,0.38423201866601175,50
8,0.41506442909034447,0.2818686892862408,0.4150644290903413,0.39470622588820786,50
9,0.4775480890113332,0.2800377801403693,0.4775480890113339,0.414880741190168,50
10,0.4526487703028546,0.2984535546895456,0.4526487703028564,0.4155167755427829,50
11,0.4693455354118424,0.29194405742381646,0.4693455354118414,0.41657034888723954,50
12,0.48450984593544133,0.2883039246955576,0.4845098459354402,0.4187234679185121,50
13,0.45935491038776005,0.29244925050767245,0.4593549103877613,0.4098435741494677,50
14,0.4690392828970449,0.29310986676427875,0.46903928289704366,0.42727901770279003,50
15,0.4854408978859975,0.29138407070545513,0.4854408978859921,0.42689057206910547,50
16,0.4496555518386962,0.3032932792198793,0.44965555183869627,0.4329958725519759,50
17,0.4611503846078229,0.2823432022309229,0.46115038460782415,0.42105819000594236,50
18,0.49295220297142966,0.29911680088314,0.492952202971429,0.4365185360388432,50
19,0.46735283054036325,0.29832563552200037,0.46735283054036303,0.43310346955223394,50
20,0.5033200772127177,0.2947574714897817,0.503320077212715,0.4366451107438206,50
21,0.4916549603951006,0.3015590487323555,0.4916549603951006,0.44192736024634544,50
22,0.46730772458681147,0.3110289288601225,0.4673077245868102,0.43660600333194455,50
23,0.49906482585908857,0.30418989152430737,0.4990648258590868,0.44516479575561335,50
24,0.4489888919327448,0.29654587293280743,0.4489888919327448,0.4369380481091389,50
25,0.4745890755584514,0.3114085288337597,0.4745890755584721,0.4387494177674307,50
26,0.46271298849220804,0.3083061732202724,0.46271298849220666,0.4403055464426097,50
27,0.4887780591224395,0.3028323064453946,0.4887780591224392,0.4384191989926967,50
28,0.47550781720584295,0.30329334377960687,0.4755078172058228,0.4392642258645037,50
29,0.4928939600201954,0.3094212479849612,0.4928939600201944,0.44633710293036527,50
30,0.48759828455471266,0.3156195876241865,0.4875982845547109,0.449433810249493,50
31,0.4814922583833359,0.3032729679545225,0.48149225838333515,0.44674828246093057,50
32,0.4288735379029557,0.29878299548193055,0.4288735379029604,0.44216190758195123,50
33,0.48251168367571645,0.3057004622441659,0.48251168367571606,0.4475464710777078,50
34,0.46356159639249883,0.30076099271364815,0.46356159639249866,0.443928290462336,50
35,0.5060949868835379,0.2988672344790115,0.5060949868835342,0.44513468634931086,50
36,0.4767252977716489,0.3067515352532826,0.4767252977716485,0.4502571509158224,50
37,0.48449083602964294,0.30539808496389836,0.48449083602964044,0.4483009278664349,50
38,0.4575851949914568,0.3022315648573332,0.4575851949914619,0.45050861434530814,50
39,0.4728935005421786,0.3134238317637539,0.4728935005421787,0.4593282507501135,50
40,0.4787753615529667,0.31460360565152073,0.4787753615529662,0.45550094119813367,50
