steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5,0.2500000000000007,0.5,0.2500000000000007,100
5,0.47862917778214376,0.2633583414095076,0.47862917778214376,0.3817797120578774,100
10,0.45948680860401475,0.3142223230956749,0.45948680860401475,0.43605305828155494,100
15,0.46827109670910333,0.32742340013397475,0.46827109670910316,0.46549270309178536,100
20,0.4904711227016348,0.32325100783066985,0.49047112270163495,0.4826871124734112,100
25,0.4823615635405034,0.3354718241388547,0.4823615635405035,0.4874456176837366,100
30,0.4872717013396206,0.3297336951573481,0.48727170133962067,0.49159106134096076,100
35,0.516849199143785,0.32348871466546003,0.5168491991437849,0.4931349512836011,100
40,0.5025681649787298,0.3314568931088136,0.5025681649787299,0.49699916727537924,100
45,0.49449235186037366,0.3442812709683599,0.4944923518603736,0.4972410130853714,100
50,0.49261121458837864,0.3402445115423393,0.49261121458837887,0.49543412730748065,100
55,0.5044814147605519,0.3429547458519853,0.504481414760552,0.4980526609861414,100
60,0.49665877855755186,0.33869571831384426,0.4966587785575518,0.4983050989245886,100
65,0.4986624698320034,0.3355089005270948,0.49866246983200346,0.4988560403180532,100
70,0.4676703346258914,0.3334304317823619,0.46767033462589114,0.49770746855090203,100
75,0.48749195407207596,0.3453296179798119,0.487491954072076,0.49794734637176424,100
80,0.49869360561806103,0.33455072027626664,0.49869360561806103,0.49933391385461795,100
85,0.4903725887635758,0.32972144201703885,0.4903725887635759,0.496822832181892,100
90,0.48468845387681464,0.3400814628550047,0.4846884538768146,0.498259467527598,100
95,0.5097063409409428,0.3341580689161625,0.5097063409409428,0.4982825420877813,100
100,0.5123081843855666,0.3320148445285723,0.5123081843855666,0.4990862591460147,100
