steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5000000000000001,0.25000000000003636,0.5000000000000001,0.25000000000003636,10
5,0.22039377068015567,0.2020572173906326,0.22039377068015592,0.21610681466839707,10
10,0.25675793810931774,0.23410273853914015,0.25675793810931774,0.29064134715221485,10
15,0.28357787407017954,0.2526369235304372,0.2835778740687756,0.3259644380472173,10
20,0.31776771805234183,0.26454156383247646,0.3177677180523418,0.34164423767246943,10
25,0.33248620500009507,0.2799414090682476,0.3324862050000943,0.3608379753370036,10
30,0.3772722767767559,0.26866832040371047,0.3772722767767156,0.3852119703744984,10
35,0.39746874651427777,0.2930899281454917,0.3974687465142784,0.40238430284578497,10
40,0.3811240971034998,0.2931719324385915,0.38112409710349987,0.4045929062484925,10
45,0.44046930982445565,0.299836701786128,0.4404693098244561,0.41936062006548125,10
50,0.42131015723031606,0.2989146372206342,0.4213101572303165,0.41926343499143287,10
55,0.4340091294753776,0.31313459272566796,0.43400912947537856,0.42752409630142213,10
60,0.4277824350291173,0.2988782777345168,0.42778243502911545,0.41282739402938207,10
65,0.43030142313713815,0.28959049706755813,0.43030142313713815,0.4155031358871906,10
70,0.4241717152848299,0.2774497451579191,0.4241717152847365,0.4132548567398544,10
75,0.44391029707458046,0.29834966621029235,0.44391029707457763,0.40988450991726494,10
80,0.42300895949353334,0.3045438520416351,0.42300895949353273,0.4247203653995007,10
85,0.4483891859324277,0.3005758209552662,0.44838918593242655,0.42898338896455923,10
90,0.4583543614382556,0.30706672626404474,0.4583543614382555,0.43012676970850405,10
95,0.44701106029971205,0.3037526314945485,0.4470110602994292,0.42675851372524903,10
100,0.47846679451662544,0.3179498692042448,0.47846679451662566,0.44186739672125896,10
