steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5000000000000001,0.25000000000003636,0.5000000000000001,0.25000000000003636,50
1,0.2703873703302017,0.157970146822663,0.27038737033020194,0.15921849693719764,50
2,0.22450072603029372,0.16056401123603734,0.22450072603029383,0.1661512820930102,50
3,0.19456845096613326,0.14548502830118445,0.194568450966133,0.15249673148260284,50
4,0.18687530184978798,0.15093503699731112,0.186875301849788,0.16191942695381611,50
5,0.1733475280992034,0.14727756024215405,0.17334752809920279,0.15601457246570646,50
6,0.18851086722228913,0.16980777748414685,0.18851086722228966,0.18832403269383177,50
7,0.18101315637684157,0.1593030572081281,0.18101315637683854,0.18093012886603105,50
8,0.19107156317686338,0.17636580019609976,0.19107156317686289,0.20092506215471417,50
9,0.1992757528826055,0.18547205767376446,0.19927575288260477,0.21235556780949025,50
10,0.20868194082689115,0.18975385707029843,0.20868194082689004,0.22395079408122456,50
11,0.22911125162728962,0.2151632780091023,0.22911125162728918,0.2554418713209248,50
12,0.22187728273105187,0.21070968841357796,0.22187728273102347,0.251481088447548,50
13,0.22857286268584773,0.2163256199584091,0.2285728626858351,0.2580953170552243,50
14,0.2188889052121431,0.21261891054273233,0.2188889052121424,0.2540943711176629,50
15,0.2350890251117661,0.2300477586820649,0.23508902511176827,0.2734513648348684,50
16,0.23508440655559787,0.22624218355056333,0.2350844065555982,0.27546882255766264,50
17,0.24637928183079189,0.2334045427750653,0.24637928183079105,0.2891010068497326,50
18,0.2549539637238151,0.23854222794583277,0.2549539637238149,0.29782783591382556,50
19,0.2568309356979729,0.24554115997503398,0.2568309356979748,0.3058256538849332,50
20,0.2764773744155668,0.2554725786306419,0.2764773744155732,0.3191896178320758,50
21,0.2729503495576914,0.2556042065384633,0.2729503495576905,0.32216164821471127,50
22,0.28068819556844377,0.24952445685510238,0.28068819556844427,0.32679049561996293,50
23,0.2817895606156666,0.2593312716655634,0.2817895606156663,0.3254300221130086,50
24,0.2795163957475176,0.25089608660078677,0.2795163957475158,0.32384448831027157,50
25,0.2805706695801566,0.2564985144330997,0.2805706695801552,0.33251827819948515,50
26,0.29443356267173737,0.26028845840151615,0.2944335626717353,0.33652970323948805,50
27,0.27914323909168137,0.2535708256800745,0.2791432390916769,0.3292630502371094,50
28,0.29421740552511144,0.25548511325972123,0.2942174055251111,0.34292481090938964,50
29,0.28971778071730614,0.2549648053797776,0.2897177807173057,0.34124005038482663,50
30,0.304581890683764,0.25896934814846473,0.304581890683763,0.3488301429332273,50
31,0.29994667500784233,0.26396453465508685,0.29994667500784117,0.35129123278400015,50
32,0.30917587734496366,0.2680497521503119,0.3091758773449634,0.3585790549668195,50
33,0.32281762322442303,0.2757050994105627,0.3228176232244209,0.37156070048636364,50
34,0.3129231637029676,0.26714048080788366,0.3129231637029657,0.36201005600970004,50
35,0.31037250073474254,0.2655954229587894,0.3103725007347417,0.3567298191957036,50
36,0.3352542368434218,0.2770926239727985,0.3352542368434161,0.3762354637444582,50
37,0.34049808709486784,0.2764347694021263,0.3404980870948508,0.37984078563459434,50
38,0.3234342522549808,0.2706291247529813,0.3234342522546323,0.3692536083010532,50
39,0.33448030814847196,0.2767020639111857,0.33448030814851004,0.3789298746212171,50
40,0.3381414319383931,0.2846829725342387,0.3381414319383934,0.3817229983792413,50
41,0.3231670935650388,0.2687315568804789,0.3231670935649377,0.37025171097569,50
42,0.35411616334988777,0.27763970900182733,0.35411616334988694,0.3876174255551723,50
43,0.3439084351190305,0.28281496114209204,0.3439084351190294,0.383522814002888,50
44,0.34315125794845097,0.28014952256993,0.34315125794844836,0.3840440645562444,50
45,0.3527176578714631,0.2808385088208773,0.3527176578714532,0.39045591153985926,50
46,0.3558507935242733,0.2849883286751148,0.3558507935242715,0.3920235611370708,50
47,0.3465694918076692,0.2785350118268405,0.3465694918076669,0.38874872143811673,50
48,0.3393710719181153,0.2748773183804639,0.3393710719181105,0.38503186636652115,50
49,0.3528597516680411,0.28297927803101003,0.3528597516680392,0.3893856233307042,50
50,0.36648331804915707,0.2865988849018111,0.36648331804916934,0.398562338196798,50
