steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5,0.2500000000000008,0.5,0.2500000000000007,10
1,0.28225373847091867,0.16808205918147667,0.2822537384709187,0.1702692941642006,10
2,0.2628555077194085,0.19505363744243204,0.26285550771940847,0.21063284940357016,10
3,0.2781980358185023,0.23985951410988876,0.27819803581850244,0.26833852146357523,10
4,0.2912963868111717,0.2577326986764203,0.29129638681117165,0.2902948458908753,10
5,0.30366999548873236,0.271429398413102,0.3036699954887324,0.3216864165074824,10
6,0.3948591948694134,0.30003139724538186,0.39485919486941334,0.34867384427039383,10
7,0.3701526822973765,0.2524905789417688,0.37015268229737663,0.35182948094212796,10
8,0.29172588577767966,0.2829442797246223,0.29172588577767966,0.34970722161690676,10
9,0.376378722365973,0.3058360974659231,0.37637872236597314,0.39394585937803245,10
10,0.3206189288632376,0.2944948315015844,0.32061892886323745,0.3873578703981515,10
11,0.35063907707468145,0.2898999608535232,0.35063907707468156,0.4043377729623344,10
12,0.3905767941550322,0.2931930815335972,0.3905767941550321,0.39748903157217885,10
13,0.37142590167370726,0.30937331346421015,0.3714259016737074,0.41931145394911906,10
14,0.34075404490611333,0.2841070426144114,0.3407540449061132,0.40186240493928105,10
15,0.26629370606286107,0.25891777686166795,0.26629370606286107,0.35759727189319934,10
16,0.3993260240113195,0.3044734835956407,0.3993260240113194,0.4022012771117211,10
17,0.34315274687646896,0.30457339419890356,0.3431527468764692,0.3864415577014674,10
18,0.3851529175936239,0.2739549359489497,0.38515291759362386,0.416186343400393,10
19,0.3677829580029508,0.29523366767101017,0.3677829580029507,0.4173596691318785,10
20,0.42098713253254944,0.3167053523580249,0.4209871325325495,0.42814562878219886,10
