steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.49999999999999906,0.2500000000000137,0.49999999999999906,0.25000000000001366,50
1,0.260759497481007,0.14932449330992606,0.2607594974810075,0.14956482149339365,50
2,0.21123658203834167,0.14723041429187667,0.21123658203831497,0.14985299559650345,50
3,0.18045553327435132,0.12977384658798605,0.18045553327435127,0.1324105834081908,50
4,0.15895065783216522,0.1214253407361992,0.158950657832165,0.1259071273045177,50
5,0.15319738406879202,0.11905893084498775,0.15319738406879135,0.12189434150626526,50
6,0.1539518359595578,0.12524182364910177,0.15395183595955747,0.13172060261240914,50
7,0.15232363510667088,0.13155699464783738,0.152323635106671,0.1387284511440913,50
8,0.16480196150438522,0.14629502701354247,0.1648019615043853,0.15740557114254983,50
9,0.1477880155041143,0.1301028075019966,0.1477880155041156,0.13869380187294653,50
10,0.16305202184181308,0.14947663336426506,0.16305202184181336,0.1594231680641505,50
11,0.15473618156354574,0.1430844515337194,0.15473618156354596,0.15303008432529935,50
12,0.16731399486044515,0.16224004608590334,0.1673139948604451,0.17764588661116876,50
13,0.16388310927270158,0.15692930552364004,0.16388310927270314,0.17243610437013018,50
14,0.17146209723110062,0.1701150448208368,0.17146209723110126,0.18889115250423089,50
15,0.1570090708922266,0.15688333519218575,0.1570090708922266,0.17244942012794381,50
16,0.15988189205573156,0.15689510384821673,0.15988189205573147,0.1765046570747023,50
17,0.16626066028325964,0.16981732452594053,0.16626066028326014,0.1912883090738657,50
18,0.1728309147947396,0.1812495071736586,0.17283091479473922,0.20163914176389938,50
19,0.17750783226037498,0.1872434514248864,0.17750783226037428,0.21395015910091986,50
20,0.18550502870590876,0.19288937238505074,0.18550502870590857,0.22279759143491218,50
21,0.18549837351690524,0.1950633912397277,0.18549837351690468,0.22422727341461665,50
22,0.18481807449200605,0.19271703189301748,0.1848180744920047,0.2227601130189663,50
23,0.18276106632769606,0.19516688470077231,0.18276106632769512,0.223069261825855,50
24,0.18381427993855443,0.1979591798021221,0.18381427993855362,0.22540144528590558,50
25,0.19491867154627024,0.20414845671610723,0.1949186715462705,0.24120883075459573,50
26,0.19539911981495262,0.20590945321808188,0.19539911981495217,0.2409989175991049,50
27,0.20581724381942507,0.21366058073048744,0.2058172438194245,0.25578444292562724,50
28,0.20732243682221554,0.215092692154442,0.20732243682217363,0.25832362460919767,50
29,0.20774748856226136,0.214272713761253,0.20774748856226122,0.26095886792592465,50
30,0.2050535724683766,0.2199345880669214,0.20505357246837705,0.2603349634190053,50
35,0.2146368771247002,0.2214735165207905,0.2146368771247004,0.268518074513791,50
40,0.2399952048008277,0.2416973264317037,0.2399952048008282,0.2993351129375912,50
45,0.2418518807543641,0.2427143321910974,0.241851880754364,0.3056018875520118,50
50,0.2461015681308823,0.2486007898982167,0.2461015681308814,0.3133163461560059,50
55,0.2619432699990294,0.2536189911135181,0.2619432699990295,0.3265157046928504,50
60,0.2803183451682338,0.2538401777842518,0.2803183451682344,0.341091943559025,50
65,0.2964233754663974,0.2695745303082617,0.2964233754663977,0.3595486065855743,50
70,0.2925498492772447,0.2686314537066019,0.292549849277244,0.3539291437191923,50
75,0.287472385350185,0.2647444879514232,0.2874723853501841,0.3537853719413641,50
80,0.3041983052003839,0.2635757468417105,0.3041983052003826,0.3629327510824794,50
85,0.3104619120185386,0.2719431082050417,0.3104619120185382,0.3717069711803066,50
90,0.3221784381606203,0.2749676256845643,0.3221784381606197,0.3777961709838246,50
95,0.3376668634094483,0.2836145072004046,0.3376668634094472,0.3914429986860921,50
100,0.3454169298881296,0.2871042974952787,0.3454169298881296,0.3944740862232527,50
105,0.3429086320433689,0.2833677881807634,0.3429086320433688,0.3912509318635386,50
110,0.3636237652588843,0.2862298415587381,0.3636237652588844,0.4017539715778537,50
115,0.361990315655814,0.2920446218122649,0.3619903156558129,0.4054925550988855,50
120,0.3624836474182743,0.2919921275384433,0.3624836474182749,0.4067298071791936,50
125,0.3752459486146191,0.2906305407148417,0.3752459486146185,0.4086373909838267,50
130,0.3610596930836972,0.2884373759642852,0.3610596930836974,0.4050035069278943,50
135,0.3773053568198471,0.2981372139257461,0.3773053568198465,0.4147952141968142,50
140,0.3705944339951298,0.2943286944734494,0.37059443399513,0.4099140652480139,50
145,0.3820517902500633,0.2911658833186,0.3820517902500638,0.4159789008025791,50
150,0.3715237718103043,0.2879991984280987,0.3715237718103044,0.4133636103503454,50
155,0.3797735149931849,0.2930956386046166,0.3797735149931847,0.420998677714216,50
160,0.3830309812482801,0.2932563092226551,0.3830309812482811,0.4148370062123956,50
165,0.3860665353196338,0.2978114627661418,0.3860665353196328,0.4187649925927383,50
170,0.4054686728676344,0.2913126714315134,0.4054686728676344,0.4237625238033592,50
175,0.384613977573442,0.2891508305886577,0.3846139775734417,0.4230695654819829,50
180,0.3914825592429355,0.3050488981407694,0.391482559242935,0.4271686872947259,50
185,0.3804771905987031,0.3043708976414074,0.3804771905987036,0.4282306463889199,50
190,0.3993975266433138,0.3053484106290385,0.3993975266433127,0.4321745749834826,50
195,0.4066196884242158,0.3048065555271233,0.4066196884242156,0.4331916730763453,50
200,0.4031349277793428,0.3047306909566777,0.403134927779342,0.4309177651235211,50
220,0.4108236294887659,0.3017934571198585,0.410823629488767,0.4340019788883364,50
240,0.4241513909218579,0.306731105900565,0.4241513909218576,0.4407066447640227,50
260,0.417372561161499,0.306987414849017,0.4173725611614985,0.441014298294748,50
280,0.4354710247639534,0.311461758833721,0.4354710247639536,0.4472356903602394,50
300,0.4297686682754165,0.3081142063914894,0.4297686682754157,0.4467061460559682,50
320,0.4182638945027636,0.3073576656115771,0.4182638945027633,0.4443073977105655,50
