steps,mean_exact,var_exact,mean_independent_modes,var_independent_modes,num_circuits
0,0.5,0.2500000000000007,0.5,0.2500000000000007,100
5,0.4022253119656871,0.28701110318752976,0.40222531196568684,0.3874106727650261,100
10,0.4228755528077525,0.3058600779575716,0.4228755528077525,0.4301259016061042,100
15,0.43604336513536324,0.30447002426184766,0.4360433651353633,0.4427532892820416,100
20,0.4402270875181123,0.32127772982471114,0.4402270875181123,0.45450589280052683,100
25,0.43661990996989775,0.3291783313709955,0.4366199099698978,0.46315130488114703,100
30,0.4439981161433979,0.32243848629909755,0.4439981161433978,0.4796636141479492,100
35,0.4659166289472534,0.3178720422102395,0.4659166289472531,0.4819280401392909,100
40,0.46584630246182257,0.32352465837972216,0.4658463024618224,0.4883390930643422,100
45,0.4692732779316911,0.3237787748199268,0.46927327793169127,0.48904932027612597,100
50,0.47430148540325023,0.333644556949535,0.47430148540325023,0.4880969889149892,100
55,0.49150073864106114,0.33287124014900926,0.49150073864106114,0.49099573820040876,100
60,0.4976332490864124,0.3411255926762838,0.4976332490864124,0.4939551912308556,100
65,0.49736978382755487,0.3230431666569138,0.4973697838275547,0.499149652839062,100
70,0.492426016660683,0.3407643005009943,0.492426016660683,0.49457512811651727,100
75,0.4896531607810016,0.33240702154751617,0.4896531607810017,0.4956851797568472,100
80,0.49735850838734286,0.3318461572672193,0.49735850838734275,0.4953395293253475,100
85,0.47389603185128115,0.3415987647736893,0.4738960318512814,0.4971781015851704,100
90,0.4863650362438859,0.3277156354888714,0.486365036243886,0.497017757431599,100
95,0.5149009873850797,0.338826506059605,0.5149009873850797,0.49870722377575766,100
100,0.48169262610465247,0.33166969893645226,0.4816926261046525,0.4933514490578464,100
