steps,noise_param,num_circuits,mean_exact,var_exact,mean_independent_modes,var_independent_modes,density_matrices
8,0.011288,100,0.0190603280927997,0.0368716566681762,0.0190603280927996,0.0369342147590747,
6,0.014384,50,0.0084755453765218,0.0166547283304326,0.0084755453765219,0.0166796806059094,
8,0.014384,50,0.0205071776224671,0.0395260298310113,0.0205071776224671,0.0396357327755671,
6,0.017252,50,0.0093844504336062,0.0183693964337868,0.0093844504336062,0.0184371512783664,
8,0.017252,100,0.0196177644192633,0.0378542995474195,0.0196177644192632,0.0379894873436952,
6,0.020691,50,0.0099714216295225,0.0194883742889462,0.0099714216295225,0.0195786937706692,
8,0.020691,50,0.0206047449415351,0.0395349883289475,0.0206047449415351,0.0398451232015493,
20,0.021544,50,0.008030792116957874,0.015749527822242895,0.008030792116957858,0.015913278855380422,"[[array([[ 0.79162311+0.00000000e+00j, -0.38856322-1.18214140e-01j],
       [-0.38856322+1.18214140e-01j,  0.20837689-9.71445147e-17j]]), array([[ 0.15475736-1.38777878e-17j, -0.36128285-1.67995224e-02j],
       [-0.36128285+1.67995224e-02j,  0.84524264+0.00000000e+00j]])], [array([[ 0.89446492-1.04083409e-16j, -0.3062257 +2.49648760e-02j],
       [-0.3062257 -2.49648760e-02j,  0.10553508+0.00000000e+00j]]), array([[ 0.1363113 -1.21430643e-17j, -0.33527673-7.29386507e-02j],
       [-0.33527673+7.29386507e-02j,  0.8636887 -4.85722573e-17j]])], [array([[ 0.75839726+5.55111512e-17j, -0.4258366 -4.35206218e-02j],
       [-0.4258366 +4.35206218e-02j,  0.24160274+1.66533454e-16j]]), array([[ 0.1259901 -1.38777878e-17j, -0.32887936-4.42149005e-02j],
       [-0.32887936+4.42149005e-02j,  0.8740099 -6.93889390e-17j]])], [array([[ 0.84183948+2.22044605e-16j, -0.3642334 -2.19043406e-02j],
       [-0.3642334 +2.19043406e-02j,  0.15816052-8.32667268e-17j]]), array([[ 0.17444111+0.00000000e+00j, -0.37917218+1.54876765e-02j],
       [-0.37917218-1.54876765e-02j,  0.82555889+2.15105711e-16j]])], [array([[ 0.77045163-2.08166817e-16j, -0.41289024+7.98596363e-02j],
       [-0.41289024-7.98596363e-02j,  0.22954837+6.59194921e-17j]]), array([[ 0.15035518-7.11236625e-17j, -0.35694481-1.84092750e-02j],
       [-0.35694481+1.84092750e-02j,  0.84964482-2.08166817e-16j]])], [array([[ 0.92057795-2.22044605e-16j, -0.26854095-3.16219174e-02j],
       [-0.26854095+3.16219174e-02j,  0.07942205+2.42861287e-16j]]), array([[ 0.14353163-1.37043155e-16j, -0.33929598-8.83659216e-02j],
       [-0.33929598+8.83659216e-02j,  0.85646837-6.93889390e-18j]])], [array([[ 0.91420472+1.66533454e-16j, -0.27152414+6.86228423e-02j],
       [-0.27152414-6.86228423e-02j,  0.08579528+6.93889390e-18j]]), array([[ 0.08140387+2.77555756e-17j, -0.273024  -1.53353023e-02j],
       [-0.273024  +1.53353023e-02j,  0.91859613+5.55111512e-17j]])], [array([[ 0.85931233+3.33066907e-16j, -0.34671769+2.61054265e-02j],
       [-0.34671769-2.61054265e-02j,  0.14068767+2.60208521e-17j]]), array([[ 0.1730323 -2.94902991e-17j, -0.37797746-1.50055182e-02j],
       [-0.37797746+1.50055182e-02j,  0.8269677 -1.66533454e-16j]])], [array([[ 0.88745386-5.55111512e-17j, -0.31590728+9.06065215e-03j],
       [-0.31590728-9.06065215e-03j,  0.11254614-5.55111512e-17j]]), array([[ 0.20773867+1.21430643e-17j, -0.39426365-9.56006776e-02j],
       [-0.39426365+9.56006776e-02j,  0.79226133+2.22044605e-16j]])], [array([[ 0.92169149-3.33066907e-16j, -0.26740364+2.59147756e-02j],
       [-0.26740364-2.59147756e-02j,  0.07830851+8.28330460e-17j]]), array([[ 0.16916634-9.71445147e-17j, -0.37316087-3.60563114e-02j],
       [-0.37316087+3.60563114e-02j,  0.83083366-5.55111512e-17j]])], [array([[ 0.90609474+1.73472348e-16j, -0.29156695+8.70479338e-03j],
       [-0.29156695-8.70479338e-03j,  0.09390526+1.10154941e-16j]]), array([[ 0.15202942-1.65666092e-16j, -0.34144992-1.11033460e-01j],
       [-0.34144992+1.11033460e-01j,  0.84797058-2.22044605e-16j]])], [array([[ 0.88292251+2.22044605e-16j, -0.29928686+1.17463725e-01j],
       [-0.29928686-1.17463725e-01j,  0.11707749+1.31838984e-16j]]), array([[ 0.17654255-1.24900090e-16j, -0.38087796-1.75286020e-02j],
       [-0.38087796+1.75286020e-02j,  0.82345745-2.22044605e-16j]])], [array([[ 0.87380143-4.85722573e-16j, -0.32356873+7.46710861e-02j],
       [-0.32356873-7.46710861e-02j,  0.12619857+3.10515502e-16j]]), array([[ 0.1207318 +1.56125113e-17j, -0.32142667-5.32965996e-02j],
       [-0.32142667+5.32965996e-02j,  0.8792682 +1.66533454e-16j]])], [array([[ 0.88586051+5.55111512e-17j, -0.31425527-4.85313213e-02j],
       [-0.31425527+4.85313213e-02j,  0.11413949+4.16333634e-17j]]), array([[ 0.16454185+1.56125113e-16j, -0.35646978-1.01966279e-01j],
       [-0.35646978+1.01966279e-01j,  0.83545815+1.52655666e-16j]])], [array([[ 0.7616845 +1.11022302e-16j, -0.40468314+1.33239561e-01j],
       [-0.40468314-1.33239561e-01j,  0.2383155 -4.16333634e-17j]]), array([[ 0.18500743-4.16333634e-17j, -0.38823064+7.52678971e-03j],
       [-0.38823064-7.52678971e-03j,  0.81499257-2.77555756e-16j]])], [array([[ 0.84668817-2.28983499e-16j, -0.33442533+1.34041063e-01j],
       [-0.33442533-1.34041063e-01j,  0.15331183-1.38777878e-16j]]), array([[ 0.09452223-6.24500451e-17j, -0.28930087+4.35061422e-02j],
       [-0.28930087-4.35061422e-02j,  0.90547777-3.33066907e-16j]])], [array([[ 0.84778681-2.77555756e-16j, -0.35906518+1.07949907e-02j],
       [-0.35906518-1.07949907e-02j,  0.15221319+2.77555756e-16j]]), array([[ 0.11636224+1.38777878e-17j, -0.31528314-5.84688882e-02j],
       [-0.31528314+5.84688882e-02j,  0.88363776+2.84494650e-16j]])], [array([[ 0.74837894+9.71445147e-17j, -0.43390796+5.63755360e-03j],
       [-0.43390796-5.63755360e-03j,  0.25162106+1.11022302e-16j]]), array([[ 0.1518454 +1.38777878e-17j, -0.35557806+4.85037845e-02j],
       [-0.35557806-4.85037845e-02j,  0.8481546 -4.44089210e-16j]])], [array([[ 0.77908458+1.66533454e-16j, -0.4146913 -1.19551001e-02j],
       [-0.4146913 +1.19551001e-02j,  0.22091542-6.24500451e-17j]]), array([[ 0.17383866-7.97972799e-17j, -0.37082453-7.81533694e-02j],
       [-0.37082453+7.81533694e-02j,  0.82616134+0.00000000e+00j]])], [array([[ 0.71706111-1.11022302e-16j, -0.42004656+1.62620305e-01j],
       [-0.42004656-1.62620305e-01j,  0.28293889+2.08166817e-16j]]), array([[ 0.19034099-5.55111512e-17j, -0.38408776-8.11658367e-02j],
       [-0.38408776+8.11658367e-02j,  0.80965901+1.66533454e-16j]])], [array([[ 0.87146655+1.66533454e-16j, -0.33468092+1.13577936e-03j],
       [-0.33468092-1.13577936e-03j,  0.12853345+1.38777878e-16j]]), array([[ 0.15386841+6.93889390e-17j, -0.34110405-1.17647550e-01j],
       [-0.34110405+1.17647550e-01j,  0.84613159+3.33066907e-16j]])], [array([[ 0.82573834-4.44089210e-16j, -0.37908229+1.38257327e-02j],
       [-0.37908229-1.38257327e-02j,  0.17426166-1.47451495e-17j]]), array([[ 0.15440668+4.07660017e-17j, -0.36116128-1.13043197e-02j],
       [-0.36116128+1.13043197e-02j,  0.84559332+0.00000000e+00j]])], [array([[ 0.85189579-5.55111512e-17j, -0.34847756+6.87949683e-02j],
       [-0.34847756-6.87949683e-02j,  0.14810421-3.59087760e-16j]]), array([[ 0.17751859-1.82145965e-16j, -0.38210697-7.55832175e-06j],
       [-0.38210697+7.55832175e-06j,  0.82248141-2.35922393e-16j]])], [array([[ 0.83367431-4.85722573e-17j, -0.37023383+3.98543705e-02j],
       [-0.37023383-3.98543705e-02j,  0.16632569+4.16333634e-17j]]), array([[ 0.15022154-1.24900090e-16j, -0.35721126-7.42548311e-03j],
       [-0.35721126+7.42548311e-03j,  0.84977846+1.04083409e-16j]])], [array([[ 0.78757413+5.55111512e-17j, -0.40749697-3.53176454e-02j],
       [-0.40749697+3.53176454e-02j,  0.21242587-2.63677968e-16j]]), array([[ 0.21622859+6.24500451e-17j, -0.4114386 +1.38589120e-02j],
       [-0.4114386 -1.38589120e-02j,  0.78377141-5.55111512e-17j]])], [array([[ 0.88523127-2.22044605e-16j, -0.30681187+8.63906758e-02j],
       [-0.30681187-8.63906758e-02j,  0.11476873-2.15105711e-16j]]), array([[ 0.13008499-1.38777878e-17j, -0.3340963 -3.92752147e-02j],
       [-0.3340963 +3.92752147e-02j,  0.86991501+1.38777878e-17j]])], [array([[ 0.8435854 +0.00000000e+00j, -0.36243738-2.42531412e-02j],
       [-0.36243738+2.42531412e-02j,  0.1564146 +1.68268177e-16j]]), array([[ 0.12968821-2.94902991e-17j, -0.33409793-3.53235719e-02j],
       [-0.33409793+3.53235719e-02j,  0.87031179+0.00000000e+00j]])], [array([[ 0.84991822-5.55111512e-17j, -0.35323842+5.27243223e-02j],
       [-0.35323842-5.27243223e-02j,  0.15008178+1.11022302e-16j]]), array([[ 0.18548802-8.32667268e-17j, -0.3869458 -3.68125506e-02j],
       [-0.3869458 +3.68125506e-02j,  0.81451198-1.11022302e-16j]])], [array([[ 0.80083384+0.00000000e+00j, -0.39919685-1.18690519e-02j],
       [-0.39919685+1.18690519e-02j,  0.19916616-4.16333634e-17j]]), array([[ 0.14632393-8.32667268e-17j, -0.35322481+1.20610090e-02j],
       [-0.35322481-1.20610090e-02j,  0.85367607+0.00000000e+00j]])], [array([[ 0.852915  +5.55111512e-17j, -0.31702514+1.57943246e-01j],
       [-0.31702514-1.57943246e-01j,  0.147085  +2.08166817e-17j]]), array([[ 0.13657928+4.16333634e-17j, -0.34049008-4.46305311e-02j],
       [-0.34049008+4.46305311e-02j,  0.86342072-5.55111512e-17j]])], [array([[ 0.85212474-1.11022302e-16j, -0.33165146-1.26552270e-01j],
       [-0.33165146+1.26552270e-01j,  0.14787526+1.23165367e-16j]]), array([[ 0.15415142+8.32667268e-17j, -0.35558711-6.28216785e-02j],
       [-0.35558711+6.28216785e-02j,  0.84584858+2.22044605e-16j]])], [array([[ 0.77535715+1.24900090e-16j, -0.41376362-5.45720752e-02j],
       [-0.41376362+5.45720752e-02j,  0.22464285-6.93889390e-17j]]), array([[ 0.11973563+1.11022302e-16j, -0.32154557-4.48046327e-02j],
       [-0.32154557+4.48046327e-02j,  0.88026437+3.88578059e-16j]])], [array([[ 0.84721316+1.66533454e-16j, -0.32699491-1.50057817e-01j],
       [-0.32699491+1.50057817e-01j,  0.15278684+1.31838984e-16j]]), array([[ 0.15851507+4.16333634e-17j, -0.36514541-7.54163437e-03j],
       [-0.36514541+7.54163437e-03j,  0.84148493+2.22044605e-16j]])], [array([[ 0.84245637+2.77555756e-16j, -0.35365694+8.74665895e-02j],
       [-0.35365694-8.74665895e-02j,  0.15754363-1.04083409e-16j]]), array([[ 0.15592452+6.93889390e-17j, -0.35809176-5.81580346e-02j],
       [-0.35809176+5.81580346e-02j,  0.84407548-1.66533454e-16j]])], [array([[ 0.78939636-1.52655666e-16j, -0.4024852 +6.52335073e-02j],
       [-0.4024852 -6.52335073e-02j,  0.21060364+4.85722573e-17j]]), array([[ 0.15543586+4.33680869e-17j, -0.35644311-6.49912604e-02j],
       [-0.35644311+6.49912604e-02j,  0.84456414+2.22044605e-16j]])], [array([[ 0.79177053+3.88578059e-16j, -0.40350065+4.53561779e-02j],
       [-0.40350065-4.53561779e-02j,  0.20822947+2.77555756e-17j]]), array([[ 0.17341929+5.37764278e-17j, -0.37679593-3.70117193e-02j],
       [-0.37679593+3.70117193e-02j,  0.82658071+3.40005801e-16j]])], [array([[ 0.90719395+0.00000000e+00j, -0.27644786+8.81457083e-02j],
       [-0.27644786-8.81457083e-02j,  0.09280605+8.32667268e-17j]]), array([[ 0.16703675-3.46944695e-17j, -0.36514321+7.61965139e-02j],
       [-0.36514321-7.61965139e-02j,  0.83296325-2.91433544e-16j]])], [array([[ 0.88558048+2.70616862e-16j, -0.22610974+2.24058208e-01j],
       [-0.22610974-2.24058208e-01j,  0.11441952+1.60461922e-16j]]), array([[ 0.2105497 -1.38777878e-17j, -0.40613806-3.56426804e-02j],
       [-0.40613806+3.56426804e-02j,  0.7894503 -2.15105711e-16j]])], [array([[ 0.80239436-5.55111512e-17j, -0.39699566-3.08560292e-02j],
       [-0.39699566+3.08560292e-02j,  0.19760564+0.00000000e+00j]]), array([[ 0.14457548+0.00000000e+00j, -0.35139395-1.39894906e-02j],
       [-0.35139395+1.39894906e-02j,  0.85542452-1.11022302e-16j]])], [array([[ 0.89141746+2.22044605e-16j, -0.31076287-1.47921936e-02j],
       [-0.31076287+1.47921936e-02j,  0.10858254+4.16333634e-17j]]), array([[ 0.18428465-2.77555756e-17j, -0.3787102 -8.30807180e-02j],
       [-0.3787102 +8.30807180e-02j,  0.81571535+2.15105711e-16j]])], [array([[ 0.80990678-2.08166817e-16j, -0.38698072+6.48359963e-02j],
       [-0.38698072-6.48359963e-02j,  0.19009322+4.85722573e-17j]]), array([[ 0.06795832+6.15826834e-17j, -0.25067018-2.24598736e-02j],
       [-0.25067018+2.24598736e-02j,  0.93204168-6.93889390e-17j]])], [array([[ 0.84244526+6.93889390e-18j, -0.34832132+1.06787201e-01j],
       [-0.34832132-1.06787201e-01j,  0.15755474+5.03069808e-17j]]), array([[ 0.11588019+1.82145965e-16j, -0.32001394+6.56136245e-03j],
       [-0.32001394-6.56136245e-03j,  0.88411981+6.93889390e-18j]])], [array([[ 0.89925316+1.66533454e-16j, -0.28596309-9.39256375e-02j],
       [-0.28596309+9.39256375e-02j,  0.10074684+6.93889390e-17j]]), array([[ 0.14659263-1.73472348e-18j, -0.3512136 -4.18597178e-02j],
       [-0.3512136 +4.18597178e-02j,  0.85340737+0.00000000e+00j]])], [array([[ 0.87541243+2.35922393e-16j, -0.3254049 +5.63663032e-02j],
       [-0.3254049 -5.63663032e-02j,  0.12458757+8.50014503e-17j]]), array([[ 0.21990962-7.63278329e-17j, -0.41376498+1.86525233e-02j],
       [-0.41376498-1.86525233e-02j,  0.78009038-1.73472348e-16j]])], [array([[ 0.85224469-3.19189120e-16j, -0.34751302+7.18218708e-02j],
       [-0.34751302-7.18218708e-02j,  0.14775531+2.60208521e-17j]]), array([[ 0.10361952+2.77555756e-17j, -0.30250084-3.70911953e-02j],
       [-0.30250084+3.70911953e-02j,  0.89638048-3.19189120e-16j]])], [array([[ 0.84675194+1.66533454e-16j, -0.35805066+3.95324378e-02j],
       [-0.35805066-3.95324378e-02j,  0.15324806+1.52655666e-16j]]), array([[ 0.15659566-1.09287579e-16j, -0.35194281-9.06075016e-02j],
       [-0.35194281+9.06075016e-02j,  0.84340434-4.99600361e-16j]])], [array([[ 0.8380668 -2.15105711e-16j, -0.36603875+4.15507908e-02j],
       [-0.36603875-4.15507908e-02j,  0.1619332 -1.21430643e-17j]]), array([[ 0.14698897-5.72458747e-17j, -0.35075164-4.85437967e-02j],
       [-0.35075164+4.85437967e-02j,  0.85301103+5.55111512e-17j]])], [array([[ 0.85634927+1.66533454e-16j, -0.34720941+4.96066764e-02j],
       [-0.34720941-4.96066764e-02j,  0.14365073+1.38777878e-17j]]), array([[ 0.13142068+3.98986399e-17j, -0.3378594 +5.59524394e-04j],
       [-0.3378594 -5.59524394e-04j,  0.86857932-1.11022302e-16j]])], [array([[ 0.81976279+0.00000000e+00j, -0.3843849 -9.65724588e-05j],
       [-0.3843849 +9.65724588e-05j,  0.18023721+1.38777878e-17j]]), array([[ 0.1407345 -1.37043155e-16j, -0.34460385-4.66528395e-02j],
       [-0.34460385+4.66528395e-02j,  0.8592655 +1.11022302e-16j]])], [array([[ 0.79615806+3.33066907e-16j, -0.3999886 +4.79533405e-02j],
       [-0.3999886 -4.79533405e-02j,  0.20384194+0.00000000e+00j]]), array([[ 0.13810582+5.55111512e-17j, -0.33857139-6.63476809e-02j],
       [-0.33857139+6.63476809e-02j,  0.86189418+1.66533454e-16j]])]]"
6,0.026367,50,0.0102263755844131,0.0199728886859563,0.0102263755844131,0.0200813683623311,
8,0.026367,100,0.0214972898063179,0.0412182026005007,0.0214972898063177,0.0415315977383115,
6,0.029764,50,0.0107069880939935,0.020864536511319,0.0107069880939934,0.0210331046183385,
8,0.029764,50,0.0208308428460092,0.0399004120037421,0.0208308428460092,0.0402966762890385,
6,0.040296,50,0.0166504401234747,0.0319122270587559,0.0166504401234748,0.032386184448892,
8,0.040296,100,0.0231480948361244,0.0439254020015509,0.0231480948361242,0.0447910960878431,
6,0.042813,50,0.0144983654840452,0.0279343378044607,0.0144983654840453,0.0283390587243565,
8,0.042813,50,0.0268216741587056,0.0503309234657529,0.0268216741587055,0.0516033673382068,
