steps,noise_param,num_circuits,mean_exact,var_exact,mean_independent_modes,var_independent_modes
6,0.003162,50,0.0395982367674969,0.07337900323445459,0.03959823676749687,0.07338477213087516
6,0.004833,50,0.04034746447539204,0.07466611320177365,0.040347464475391975,0.07467764508822536
6,0.007386,50,0.04020495362303085,0.07440809430539481,0.040204953623030816,0.07443609202797188
6,0.011288,50,0.04059342700847232,0.07497478219988145,0.04059342700847228,0.07508129855906774
6,0.017252,50,0.04059387545931347,0.07503809417832306,0.040593875459313436,0.07518516369679333
6,0.026367,50,0.04123411623359309,0.07588949072974109,0.04123411623359295,0.07634670368909072
6,0.040296,50,0.04578666369506034,0.0833614740093827,0.04578666369506028,0.08451170242805342
6,0.061585,50,0.05245771400752708,0.09292943771577121,0.052457714007527155,0.09666335275999344
6,0.09412,50,0.05743671932796077,0.09995973249054066,0.057436719327960704,0.10563378611071347
6,0.143845,50,0.11036794005791802,0.16692871436439127,0.11036794005791797,0.1870268562607698
6,0.219839,50,0.1613663187577739,0.2022234380861664,0.16136631875777385,0.25642049633264186
6,0.335982,50,0.28671288587627014,0.27756493961817597,0.2867128858762701,0.3616653983566101
6,0.513483,50,0.3045345998876583,0.24926974486700174,0.30453459988765835,0.37616651836707105
6,0.78476,50,0.37594056443006485,0.25761771721791826,0.37594056443006485,0.3984764932541724
6,1.199354,50,0.4558098862413688,0.2604109267037978,0.4558098862413688,0.391876774239584
6,1.832981,50,0.48000711193446727,0.2543245955029876,0.4800071119344672,0.37699763798163277
6,2.801357,50,0.48593507311041845,0.2603601923591274,0.4859350731104186,0.3700610658075695
6,4.281332,50,0.46646533571556253,0.26305057116249486,0.46646533571556253,0.3801533796521914
6,6.543189,50,0.45945710983818455,0.25708414358736303,0.4594571098381845,0.38243407598993767
6,10.0,50,0.46083597726610576,0.24506478764082373,0.4608359772661058,0.3771916433628505
