steps,noise_param,num_circuits,mean_exact,var_exact,mean_independent_modes,var_independent_modes
100,0.003162,50,0.0367212417339717,0.0230220915054224,0.0367212417339713,0.0230292290685903
100,0.004833,50,0.0375541249457465,0.0246169775512053,0.0375541249457463,0.024635345373334
100,0.007386,50,0.0391295532251821,0.0277082934175076,0.0391295532251822,0.0277615267900634
100,0.011288,50,0.0437952898617621,0.036413749160913,0.0437952898617624,0.0366212752847147
100,0.017252,50,0.0529991972072742,0.0542049703782714,0.0529991972072739,0.0550967046770971
100,0.026367,50,0.0768212851199821,0.0935582638968082,0.0768212851199817,0.0983716086716881
100,0.040296,50,0.1217397117644231,0.1563195106385553,0.1217397117644284,0.1727178974780734
100,0.061585,50,0.2017659061710917,0.2289912881755324,0.2017659061710917,0.2780218125248263
100,0.09412,50,0.3191175653303291,0.2788863294758915,0.3191175653303293,0.3779358280729445
100,0.143845,50,0.415573920840059,0.2970472693304307,0.4155739208400584,0.42666441829517
100,0.219839,50,0.4565998959362768,0.3048365521757214,0.4565998959362765,0.4538340868909654
100,0.335982,50,0.4593308409827445,0.3074581190112009,0.4593308409827449,0.461548479388548
100,0.513483,50,0.47072418681058,0.3190548603384531,0.4707241868105798,0.4675617705753825
100,0.78476,50,0.4881932382285068,0.3243341286675443,0.4881932382285069,0.4706349985775023
250,1.0,50,0.49207921852301084,0.32604404585897184,0.49207921852301145,0.48166890843107696
100,1.199354,50,0.4769114954600871,0.3144931590763073,0.4769114954600871,0.4665994029689637
100,1.832981,50,0.5133676815993405,0.3198695457758077,0.5133676815993403,0.4712468222618349
100,2.801357,50,0.5006709786730689,0.3216145921356612,0.5006709786730688,0.4671463819535325
250,3.162278,50,0.5154649904068694,0.3183900931875151,0.5154649904068694,0.47948544700745516
100,4.281332,50,0.5111758124026712,0.3126394096502801,0.5111758124026702,0.470714360785214
100,6.543189,50,0.4965191290965895,0.3198764917640346,0.4965191290965897,0.4701270336211428
100,10.0,50,0.5039440688566691,0.3108322832252963,0.5039440688566694,0.4671965775159765
250,10.0,50,0.5055836330808162,0.3293927323275879,0.5055836330808163,0.4831681501827916
