steps,noise_param,num_circuits,mean_exact,var_exact,mean_independent_modes,var_independent_modes,density_matrices
8,0.017252,1000,0.0025997961763436,0.0051709947235938,0.0025997961763433,0.0051860744723696,
10,0.021544,50,0.011844741359933093,0.023286089231593997,0.011844741359933133,0.023408886924098843,"[[array([[ 0.34229969+9.02056208e-17j, -0.47447625-1.70283407e-03j],
       [-0.47447625+1.70283407e-03j,  0.65770031-4.16333634e-17j]])], [array([[ 0.45480252+1.66533454e-16j, -0.49642196-3.90182611e-02j],
       [-0.49642196+3.90182611e-02j,  0.54519748+8.32667268e-17j]])], [array([[ 0.41281943-2.49800181e-16j, -0.49162162-2.66032421e-02j],
       [-0.49162162+2.66032421e-02j,  0.58718057+1.38777878e-16j]])], [array([[ 0.35952213+1.31838984e-16j, -0.47927425+2.37098665e-02j],
       [-0.47927425-2.37098665e-02j,  0.64047787-1.38777878e-17j]])], [array([[ 0.393589  -2.77555756e-17j, -0.48837053+1.30739122e-02j],
       [-0.48837053-1.30739122e-02j,  0.606411  +0.00000000e+00j]])], [array([[ 0.48280355-2.77555756e-17j, -0.49864975-3.24454306e-02j],
       [-0.49864975+3.24454306e-02j,  0.51719645+5.55111512e-17j]])], [array([[ 0.411388  +9.02056208e-17j, -0.48996851-4.55935300e-02j],
       [-0.48996851+4.55935300e-02j,  0.588612  -1.52655666e-16j]])], [array([[ 0.41880016+1.38777878e-16j, -0.48844572-6.94792290e-02j],
       [-0.48844572+6.94792290e-02j,  0.58119984-9.71445147e-17j]])], [array([[ 0.43358259-1.11022302e-16j, -0.49193596+5.98977184e-02j],
       [-0.49193596-5.98977184e-02j,  0.56641741-1.24900090e-16j]])], [array([[ 0.4951478 -2.77555756e-17j, -0.49916242-2.85189464e-02j],
       [-0.49916242+2.85189464e-02j,  0.5048522 +5.55111512e-17j]])], [array([[ 0.44024506+1.73472348e-16j, -0.49405147+4.83993371e-02j],
       [-0.49405147-4.83993371e-02j,  0.55975494+0.00000000e+00j]])], [array([[ 0.44603623+1.38777878e-16j, -0.49651452+2.36904984e-02j],
       [-0.49651452-2.36904984e-02j,  0.55396377-6.93889390e-17j]])], [array([[ 0.50826803+1.38777878e-17j, -0.4996823 +1.57872589e-02j],
       [-0.4996823 -1.57872589e-02j,  0.49173197+5.55111512e-17j]])], [array([[ 0.37707409-1.59594560e-16j, -0.48389772-2.70594503e-02j],
       [-0.48389772+2.70594503e-02j,  0.62292591-2.77555756e-17j]])], [array([[ 0.38190125+5.55111512e-17j, -0.48520762-2.50250921e-02j],
       [-0.48520762+2.50250921e-02j,  0.61809875-9.71445147e-17j]])], [array([[ 0.40207971+8.32667268e-17j, -0.48692904-5.75476207e-02j],
       [-0.48692904+5.75476207e-02j,  0.59792029+1.80411242e-16j]])], [array([[ 0.35015506-1.66533454e-16j, -0.47549668+3.80710113e-02j],
       [-0.47549668-3.80710113e-02j,  0.64984494+5.55111512e-17j]])], [array([[ 0.45619087-2.56739074e-16j, -0.49731472+2.75468681e-02j],
       [-0.49731472-2.75468681e-02j,  0.54380913+0.00000000e+00j]])], [array([[ 0.36717789+0.00000000e+00j, -0.4773394 +6.71221760e-02j],
       [-0.4773394 -6.71221760e-02j,  0.63282211-1.38777878e-16j]])], [array([[ 0.34427014+8.32667268e-17j, -0.47477305+1.84053730e-02j],
       [-0.47477305-1.84053730e-02j,  0.65572986-6.93889390e-17j]])], [array([[ 0.35897636+0.00000000e+00j, -0.4743549 +7.14126385e-02j],
       [-0.4743549 -7.14126385e-02j,  0.64102364-1.24900090e-16j]])], [array([[ 0.46757509+4.16333634e-17j, -0.49424909-6.83115260e-02j],
       [-0.49424909+6.83115260e-02j,  0.53242491+6.93889390e-17j]])], [array([[ 0.39681355+1.11022302e-16j, -0.48894291+1.69525133e-02j],
       [-0.48894291-1.69525133e-02j,  0.60318645-1.80411242e-16j]])], [array([[ 0.43384309+1.38777878e-16j, -0.48883407-8.16364735e-02j],
       [-0.48883407+8.16364735e-02j,  0.56615691-9.71445147e-17j]])], [array([[ 0.45910221+0.00000000e+00j, -0.49311464-7.18701480e-02j],
       [-0.49311464+7.18701480e-02j,  0.54089779+1.94289029e-16j]])], [array([[ 0.42188691-1.38777878e-17j, -0.49382394+6.02155182e-03j],
       [-0.49382394-6.02155182e-03j,  0.57811309+1.38777878e-16j]])], [array([[ 0.42337783+2.77555756e-17j, -0.49392979+1.27439393e-02j],
       [-0.49392979-1.27439393e-02j,  0.57662217+6.93889390e-18j]])], [array([[ 0.45261983-1.11022302e-16j, -0.49700347+2.72519362e-02j],
       [-0.49700347-2.72519362e-02j,  0.54738017-1.73472348e-16j]])], [array([[ 0.46380555+2.77555756e-17j, -0.49540344+5.71436068e-02j],
       [-0.49540344-5.71436068e-02j,  0.53619445-1.11022302e-16j]])], [array([[ 0.34628336-4.85722573e-17j, -0.47396464+4.15778250e-02j],
       [-0.47396464-4.15778250e-02j,  0.65371664+0.00000000e+00j]])], [array([[ 0.44812482-8.32667268e-17j, -0.49683418+2.15584432e-02j],
       [-0.49683418-2.15584432e-02j,  0.55187518+0.00000000e+00j]])], [array([[ 0.36889618+2.56739074e-16j, -0.48162614+2.91213592e-02j],
       [-0.48162614-2.91213592e-02j,  0.63110382+8.32667268e-17j]])], [array([[ 0.3733312 +2.77555756e-17j, -0.48358806+9.87944185e-03j],
       [-0.48358806-9.87944185e-03j,  0.6266688 +8.32667268e-17j]])], [array([[ 0.40253601+8.32667268e-17j, -0.4900304 +1.92608143e-02j],
       [-0.4900304 -1.92608143e-02j,  0.59746399+2.77555756e-17j]])], [array([[ 0.45994031+8.32667268e-17j, -0.49835442+6.17231040e-03j],
       [-0.49835442-6.17231040e-03j,  0.54005969+4.16333634e-17j]])], [array([[ 0.35258178+0.00000000e+00j, -0.47739579-1.90034579e-02j],
       [-0.47739579+1.90034579e-02j,  0.64741822-4.16333634e-17j]])], [array([[ 0.40451522+1.11022302e-16j, -0.49077022+5.21972942e-03j],
       [-0.49077022-5.21972942e-03j,  0.59548478-1.11022302e-16j]])], [array([[ 0.36453379+5.55111512e-17j, -0.48075467+2.28878971e-02j],
       [-0.48075467-2.28878971e-02j,  0.63546621-4.16333634e-17j]])], [array([[ 0.33657879-5.55111512e-17j, -0.47246599-8.33064638e-03j],
       [-0.47246599+8.33064638e-03j,  0.66342121-1.38777878e-16j]])], [array([[ 0.46245683-2.77555756e-17j, -0.49113255+8.59030450e-02j],
       [-0.49113255-8.59030450e-02j,  0.53754317-3.46944695e-17j]])], [array([[ 0.41558864+1.11022302e-16j, -0.49256861+1.58393878e-02j],
       [-0.49256861-1.58393878e-02j,  0.58441136-5.55111512e-17j]])], [array([[ 0.38181945-4.85722573e-17j, -0.48410725-4.09087840e-02j],
       [-0.48410725+4.09087840e-02j,  0.61818055-1.11022302e-16j]])], [array([[ 0.42725733-8.32667268e-17j, -0.4931162 +3.93054980e-02j],
       [-0.4931162 -3.93054980e-02j,  0.57274267-8.32667268e-17j]])], [array([[ 0.44808043-1.38777878e-17j, -0.49408905-5.63947974e-02j],
       [-0.49408905+5.63947974e-02j,  0.55191957-2.22044605e-16j]])], [array([[ 0.38372933+0.00000000e+00j, -0.48342959-5.26968474e-02j],
       [-0.48342959+5.26968474e-02j,  0.61627067-2.77555756e-17j]])], [array([[ 0.36045493-1.66533454e-16j, -0.47984649-1.65685778e-02j],
       [-0.47984649+1.65685778e-02j,  0.63954507-1.11022302e-16j]])], [array([[ 0.42380094-8.32667268e-17j, -0.48852882+7.43860989e-02j],
       [-0.48852882-7.43860989e-02j,  0.57619906+2.77555756e-17j]])], [array([[ 0.48412614-1.38777878e-16j, -0.49287831-8.25772135e-02j],
       [-0.49287831+8.25772135e-02j,  0.51587386+2.77555756e-17j]])], [array([[ 0.48025215+9.02056208e-17j, -0.49442622+7.17825597e-02j],
       [-0.49442622-7.17825597e-02j,  0.51974785+2.77555756e-17j]])], [array([[ 0.39421808+4.16333634e-17j, -0.47866561-9.84348638e-02j],
       [-0.47866561+9.84348638e-02j,  0.60578192+1.24900090e-16j]])]]"
8,0.026367,100,0.0051914544564682,0.010277757477879,0.005191454456468,0.0103290065141888,
8,0.026367,1000,0.0057982915004238,0.0114601787235688,0.0057982915004238,0.0115293426321999,
8,0.040296,100,0.0137487063146718,0.0268093476825311,0.0137487063146718,0.0271193587786895,
8,0.040296,1000,0.012495960128047,0.0243677799216586,0.0124959601280468,0.0246796222170503,
10,0.046416,50,0.03322800861964909,0.06260948568295187,0.03322800861964879,0.06424781612564266,"[[array([[ 0.41098426+4.85722573e-17j, -0.49067517-3.62501078e-02j],
       [-0.49067517+3.62501078e-02j,  0.58901574-2.22044605e-16j]])], [array([[ 0.24062166+1.38777878e-16j, -0.40344274+1.41268641e-01j],
       [-0.40344274-1.41268641e-01j,  0.75937834+1.11022302e-16j]])], [array([[ 0.29678134-1.94289029e-16j, -0.45679662+6.24662643e-03j],
       [-0.45679662-6.24662643e-03j,  0.70321866+4.16333634e-17j]])], [array([[ 0.43628552-2.77555756e-17j, -0.48529437-1.02126596e-01j],
       [-0.48529437+1.02126596e-01j,  0.56371448-5.55111512e-17j]])], [array([[ 0.35617898-8.32667268e-17j, -0.47706949+4.14754929e-02j],
       [-0.47706949-4.14754929e-02j,  0.64382102+8.32667268e-17j]])], [array([[ 0.45759955-6.93889390e-17j, -0.48223548+1.25104539e-01j],
       [-0.48223548-1.25104539e-01j,  0.54240045-9.71445147e-17j]])], [array([[ 0.35683026-1.59594560e-16j, -0.45890168+1.37519712e-01j],
       [-0.45890168-1.37519712e-01j,  0.64316974+5.55111512e-17j]])], [array([[ 0.37771146-8.32667268e-17j, -0.47128304+1.13744512e-01j],
       [-0.47128304-1.13744512e-01j,  0.62228854-6.24500451e-17j]])], [array([[ 0.42144558+1.38777878e-16j, -0.49063098-5.57713792e-02j],
       [-0.49063098+5.57713792e-02j,  0.57855442-6.24500451e-17j]])], [array([[ 0.33669183+7.63278329e-17j, -0.46896969+5.82912673e-02j],
       [-0.46896969-5.82912673e-02j,  0.66330817-2.77555756e-17j]])], [array([[ 0.55070354-2.77555756e-17j, -0.48646321-1.03839786e-01j],
       [-0.48646321+1.03839786e-01j,  0.44929646-1.38777878e-17j]])], [array([[ 0.45228609-6.93889390e-18j, -0.49719334+2.28508468e-02j],
       [-0.49719334-2.28508468e-02j,  0.54771391-2.77555756e-17j]])], [array([[ 0.37664479-2.77555756e-17j, -0.48178669+5.16243982e-02j],
       [-0.48178669-5.16243982e-02j,  0.62335521+2.77555756e-17j]])], [array([[ 0.4605655 -7.63278329e-17j, -0.49735038-3.29776325e-02j],
       [-0.49735038+3.29776325e-02j,  0.5394345 -5.55111512e-17j]])], [array([[ 0.52289661+1.66533454e-16j, -0.45784327+1.99637880e-01j],
       [-0.45784327-1.99637880e-01j,  0.47710339+7.63278329e-17j]])], [array([[ 0.36479562+3.12250226e-17j, -0.4802731 -3.25195409e-02j],
       [-0.4802731 +3.25195409e-02j,  0.63520438-2.77555756e-17j]])], [array([[ 0.40740354+2.49800181e-16j, -0.49134677+2.06135506e-03j],
       [-0.49134677-2.06135506e-03j,  0.59259646-1.11022302e-16j]])], [array([[ 0.42719379+1.38777878e-17j, -0.46853812-1.58654601e-01j],
       [-0.46853812+1.58654601e-01j,  0.57280621-2.77555756e-16j]])], [array([[ 0.52337101-2.77555756e-17j, -0.48172103+1.31903934e-01j],
       [-0.48172103-1.31903934e-01j,  0.47662899-1.11022302e-16j]])], [array([[ 0.50146137+2.77555756e-17j, -0.48496075+1.21700167e-01j],
       [-0.48496075-1.21700167e-01j,  0.49853863-2.77555756e-17j]])], [array([[ 0.30743302+2.77555756e-17j, -0.44442403-1.24117827e-01j],
       [-0.44442403+1.24117827e-01j,  0.69256698-5.55111512e-17j]])], [array([[ 0.36757448+1.04083409e-16j, -0.44557726-1.84185744e-01j],
       [-0.44557726+1.84185744e-01j,  0.63242552-4.16333634e-17j]])], [array([[ 0.54564853-9.71445147e-17j, -0.4734067 +1.54279963e-01j],
       [-0.4734067 -1.54279963e-01j,  0.45435147+6.93889390e-17j]])], [array([[ 0.52970431+2.08166817e-16j, -0.49492263+6.45696666e-02j],
       [-0.49492263-6.45696666e-02j,  0.47029569-1.24900090e-16j]])], [array([[ 0.56371168-1.11022302e-16j, -0.49587832-6.74614838e-03j],
       [-0.49587832+6.74614838e-03j,  0.43628832-8.32667268e-17j]])], [array([[ 0.49641221+0.00000000e+00j, -0.49282955-8.42980656e-02j],
       [-0.49282955+8.42980656e-02j,  0.50358779+1.24900090e-16j]])], [array([[ 0.27171408+1.17961196e-16j, -0.44394289-2.82887254e-02j],
       [-0.44394289+2.82887254e-02j,  0.72828592+4.16333634e-17j]])], [array([[ 0.50477187-1.94289029e-16j, -0.48967928+1.00952619e-01j],
       [-0.48967928-1.00952619e-01j,  0.49522813+2.77555756e-17j]])], [array([[ 0.47457434+2.08166817e-17j, -0.49935268-6.63150220e-04j],
       [-0.49935268+6.63150220e-04j,  0.52542566+2.98372438e-16j]])], [array([[ 0.45636088+1.11022302e-16j, -0.49442789+6.03049693e-02j],
       [-0.49442789-6.03049693e-02j,  0.54363912-1.94289029e-16j]])], [array([[ 0.50777263-5.55111512e-17j, -0.48134093-1.35094408e-01j],
       [-0.48134093+1.35094408e-01j,  0.49222737-2.77555756e-17j]])], [array([[ 0.34259048+2.77555756e-17j, -0.46465137+9.65471546e-02j],
       [-0.46465137-9.65471546e-02j,  0.65740952+1.38777878e-16j]])], [array([[ 0.32222967-5.89805982e-17j, -0.45509317-1.06244622e-01j],
       [-0.45509317+1.06244622e-01j,  0.67777033+7.63278329e-17j]])], [array([[ 0.33087784+1.38777878e-16j, -0.4423186 +1.60474135e-01j],
       [-0.4423186 -1.60474135e-01j,  0.66912216-1.31838984e-16j]])], [array([[ 0.58555201+8.32667268e-17j, -0.45820188+1.80919580e-01j],
       [-0.45820188-1.80919580e-01j,  0.41444799+5.89805982e-17j]])], [array([[ 0.33410889-2.42861287e-17j, -0.4418228 +1.65144640e-01j],
       [-0.4418228 -1.65144640e-01j,  0.66589111-8.32667268e-17j]])], [array([[ 0.27784499-1.11022302e-16j, -0.39926211-2.03068758e-01j],
       [-0.39926211+2.03068758e-01j,  0.72215501-5.55111512e-17j]])], [array([[ 0.31194269+1.59594560e-16j, -0.4410406 +1.41836653e-01j],
       [-0.4410406 -1.41836653e-01j,  0.68805731-1.52655666e-16j]])], [array([[ 0.47035807+1.87350135e-16j, -0.49686366-4.74116412e-02j],
       [-0.49686366+4.74116412e-02j,  0.52964193-4.85722573e-17j]])], [array([[ 0.36702172+5.55111512e-17j, -0.48199099-1.20992751e-03j],
       [-0.48199099+1.20992751e-03j,  0.63297828+0.00000000e+00j]])], [array([[ 0.35812717-8.32667268e-17j, -0.46751813+1.06296286e-01j],
       [-0.46751813-1.06296286e-01j,  0.64187283-8.32667268e-17j]])], [array([[ 0.21784133+0.00000000e+00j, -0.4079216 -6.31383718e-02j],
       [-0.4079216 +6.31383718e-02j,  0.78215867-1.52655666e-16j]])], [array([[ 0.6451951+1.38777878e-16j, -0.475954 -4.88484550e-02j],
       [-0.475954 +4.88484550e-02j,  0.3548049-6.93889390e-18j]])], [array([[ 0.29599644+5.55111512e-17j, -0.38497674+2.45306870e-01j],
       [-0.38497674-2.45306870e-01j,  0.70400356-4.16333634e-17j]])], [array([[ 0.46075465+8.32667268e-17j, -0.48560719-1.12452050e-01j],
       [-0.48560719+1.12452050e-01j,  0.53924535-1.24900090e-16j]])], [array([[ 0.32973581+2.77555756e-17j, -0.451605  +1.30625534e-01j],
       [-0.451605  -1.30625534e-01j,  0.67026419-2.08166817e-17j]])], [array([[ 0.52591049+9.71445147e-17j, -0.47093204-1.65986940e-01j],
       [-0.47093204+1.65986940e-01j,  0.47408951-5.55111512e-17j]])], [array([[ 0.31499038+4.85722573e-17j, -0.46442655-8.91176850e-03j],
       [-0.46442655+8.91176850e-03j,  0.68500962-6.93889390e-17j]])], [array([[ 0.54988737+5.55111512e-17j, -0.39217713+3.06118198e-01j],
       [-0.39217713-3.06118198e-01j,  0.45011263-8.32667268e-17j]])], [array([[ 0.39316926-1.11022302e-16j, -0.48767796-2.75209806e-02j],
       [-0.48767796+2.75209806e-02j,  0.60683074+1.94289029e-16j]])]]"
8,0.061585,100,0.0297831771459865,0.0558955536278986,0.0297831771459867,0.0577922790101549,
8,0.061585,1000,0.0286633198957217,0.0542169888892214,0.0286633198957224,0.0556834679765557,
8,0.09412,100,0.0630927399205826,0.1089931211160409,0.0630927399205825,0.1182240921797926,
8,0.09412,1000,0.065198653711302,0.1131557208622959,0.0651986537113015,0.1218955785310707,
